key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,instr_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.8222,1,,,,,,,,,,,,,,z,1,1.8222,,,,,,,,-0.059648437,-0.405894097,0,0,0,,0,151,151,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8308,1,,,,,,,,,,,,,,m,1,0.8308,,,,,,,,-0.059648437,-0.405894097,0,0,0,,0,152,152,14,1,PICKLE,LB,old,m,./images/PICKLELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6909,1,,,,,,,,,,,,,,z,1,0.6909,,,,,,,,-0.059648437,-0.405894097,0,0,0,,0,153,153,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.1162,1,,,,,,,,,,,,,,z,1,1.1162,,,,,,,,-0.059648437,-0.405894097,0,0,0,,0,154,154,139,1,BLEAR,HB,old,z,./images/BLEARHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7136,1,,,,,,,,,,,,,,z,1,0.7136,,,,,,,,-0.059648437,-0.405894097,0,0,0,,0,155,155,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7192,1,,,,,,,,,,,,,,m,1,0.7192,,,,,,,,-0.059648437,-0.405894097,0,0,0,,0,156,156,39,1,SHELF,C,old,m,./images/SHELF.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7442,1,,,,,,,,,,,,,,z,1,0.7442,,,,,,,,-0.059648437,-0.405894097,0,0,0,,0,157,157,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7649,1,,,,,,,,,,,,,,m,1,0.7649,,,,,,,,-0.059648437,-0.405894097,0,0,0,,0,158,158,83,1,JUNGLE,LB,old,m,./images/JUNGLELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6935,1,,,,,,,,,,,,,,z,1,0.6935,,,,,,,,-0.059648437,-0.405894097,0,0,0,,0,159,159,156,1,HIXES,C,old,z,./images/HIXES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6834,1,,,,,,,,,,,,,,z,1,0.6834,,,,,,,,-0.059648437,-0.405894097,0,0,0,,0,160,160,116,1,BALGY,LB,old,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.2257,1,,,,,,,,,,,,,,m,1,1.2257,,,,,,,,-0.059648437,-0.405894097,0,0,0,,0,161,161,58,1,BABOON,HB,old,m,./images/BABOONHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8294,1,,,,,,,,,,,,,,z,1,0.8294,,,,,,,,-0.059648437,-0.405894097,0,0,0,,0,162,162,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6584,1,,,,,,,,,,,,,,m,1,0.6584,,,,,,,,-0.059648437,-0.405894097,0,0,0,,0,163,163,0,1,TOMATO,C,old,m,./images/TOMATO.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8491,1,,,,,,,,,,,,,,z,1,0.8491,,,,,,,,-0.059648437,-0.405894097,0,0,0,,0,164,164,97,1,CHIDS,HB,old,z,./images/CHIDSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6254,1,,,,,,,,,,,,,,m,1,0.6254,,,,,,,,-0.059648437,-0.405894097,0,0,0,,0,165,165,57,1,MOOSE,C,old,m,./images/MOOSE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.1552,1,,,,,,,,,,,,,,z,1,1.1552,,,,,,,,-0.059648437,-0.405894097,0,0,0,,0,166,166,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.4659,1,,,,,,,,,,,,,,m,1,1.4659,,,,,,,,-0.059648437,-0.405894097,0,0,0,,0,167,167,43,1,MOSQUE,HB,old,m,./images/MOSQUEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented very blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,-0.002148438,-0.427391493,1,0,0,jol_adv,4,12.5643,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented slighly blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,,5,6.2418,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented clearly on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,,6,5.3229,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,,
,,0.075651042,-0.390269097,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,instr_done_button,0,0,0,0,1,,,,,,,,,,,,,,,
space,1.8423,0.075651042,-0.390269097,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,
space,3.2183,0.063980035,-0.232452257,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,
,,0.015972222,-0.400811632,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,instr_done_button,3,0,3,0,1,,,,,,,,,,,,,,,
,,0.001818576,-0.41124566,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,instr_done_button,4,0,4,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,4.0802,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,SHORE,C,m,m,./images/SHORE.png,,,,,,,,,,,,,,,,,,,,,,m,1,4.0802,,,,,,,,0,0,0,12,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.1805,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,GRAPE,HB,z,m,./images/GRAPEHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.1805,,,,,,,,0,1,1,100,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8242,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,JUNGLE,LB,m,m,./images/JUNGLELB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.8242,,,,,,,,0,2,2,83,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.0481,0,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,PACKET,LB,m,m,./images/PACKETLB.png,,,,,,,,,,,,,,,,,,,,,,z,0,1.0481,,,,,,,,0,3,3,56,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7509,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,CANYON,HB,m,m,./images/CANYONHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.7509,,,,,,,,0,4,4,34,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6964,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,TOMATO,C,m,m,./images/TOMATO.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.6964,,,,,,,,0,5,5,0,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8295,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,WALNUT,C,z,m,./images/WALNUT.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.8295,,,,,,,,0,6,6,84,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7004,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,MOSQUE,HB,m,m,./images/MOSQUEHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.7004,,,,,,,,0,7,7,43,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7421,0,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,SUNSET,HB,m,m,./images/SUNSETHB.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.7421,,,,,,,,0,8,8,82,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6807,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,TRIPOD,C,m,m,./images/TRIPOD.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.6807,,,,,,,,0,9,9,54,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7985,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,SWING,HB,m,m,./images/SWINGHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.7985,,,,,,,,0,10,10,40,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9068,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,KITTEN,C,m,m,./images/KITTEN.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.9068,,,,,,,,0,11,11,45,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.1668,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,PARADE,LB,z,m,./images/PARADELB.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.1668,,,,,,,,0,12,12,101,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7672,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,MELON,HB,m,m,./images/MELONHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.7672,,,,,,,,0,13,13,22,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8012,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,PEBBLE,HB,z,m,./images/PEBBLEHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.8012,,,,,,,,0,14,14,166,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7151,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,GRAIN,C,m,m,./images/GRAIN.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.7151,,,,,,,,0,15,15,75,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.769,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,SHELF,C,m,m,./images/SHELF.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.769,,,,,,,,0,16,16,39,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.659,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,TWINS,C,m,m,./images/TWINS.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.659,,,,,,,,0,17,17,60,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,2.0511,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,PLANET,LB,z,m,./images/PLANETLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,2.0511,,,,,,,,0,18,18,164,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7513,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,RAZOR,HB,z,m,./images/RAZORHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.7513,,,,,,,,0,19,19,118,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7041,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,LITTER,C,m,m,./images/LITTER.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.7041,,,,,,,,0,20,20,78,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6841,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,DONKEY,HB,z,m,./images/DONKEYHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.6841,,,,,,,,0,21,21,103,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.0495,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,FLASK,C,z,m,./images/FLASK.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.0495,,,,,,,,0,22,22,156,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6666,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,ARROW,C,z,m,./images/ARROW.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.6666,,,,,,,,0,23,23,153,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8088,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,DESERT,HB,z,m,./images/DESERTHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.8088,,,,,,,,0,24,24,136,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7667,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,SAILOR,HB,m,m,./images/SAILORHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.7667,,,,,,,,0,25,25,67,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7543,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,BUNNY,HB,z,m,./images/BUNNYHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.7543,,,,,,,,0,26,26,97,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7018,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,BRIDE,HB,z,m,./images/BRIDEHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.7018,,,,,,,,0,27,27,148,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8662,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,BONNET,LB,m,m,./images/BONNETLB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.8662,,,,,,,,0,28,28,11,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6755,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,RHINO,C,m,m,./images/RHINO.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.6755,,,,,,,,0,29,29,9,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8195,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,BOILER,C,z,m,./images/BOILER.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.8195,,,,,,,,0,30,30,120,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8027,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,CANDY,C,z,m,./images/CANDY.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.8027,,,,,,,,0,31,31,123,1
