key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,0.078703718,-0.419444458,1,0,0,instr_done_button,0,0,0,0,1,1,instructions,"INSTRUCTIONS
At the start of each trial, look at the plus sign  (+) in the center of the screen.  This tells you that a trial is about to begin and where to look. Second, the plus sign will disappear and a string of letters will appear. Your task is to determine if the string of letters is a word or not. If the item is a word press the M key (on keyboard)  or touch the word button (phone/tablet).  If the item is not a word,  press the  Z key (on keyboard)  or touch the nonword button (on phone/tablet). 
Press the space bar or touch  continue.",0,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.033333347,-0.411111125,1,0,0,instr_done_button,0,1,1,1,1,2,instructions,"If your device has a keyboard, press the 'Z' key for nonwords and the 'M' key for words.





Press the space bar or touch the button below to continue.",0,keyboard-example.gif,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.033333347,-0.406481495,1,0,0,instr_done_button,0,2,2,2,1,3,instructions,"If you are using a touchscreen only device, use the buttons on the screen. Do not use the mouse.





Press the space bar or touch the button below to continue.",0,touchscreen-example.gif,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.033333347,-0.406481495,1,0,0,instr_done_button,0,3,3,3,1,4,instructions,"It is very important that you respond as quickly and accurately as possible, as each letter string will only be on the screen for two seconds. If you do not respond within this time, the message 'Too slow!' will be displayed and the experiment will progress to the next letter string. The first 20 trials will be practice trials and you will receive feedback on your answers. 

Press the space bar or touch the button below to start the practice trials.",0,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,m,1,2.3572,,,,,,,,2.3572,1,0,0,0,2,1,1001,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,m,1,0.7832,,,,,,,,0.7832,1,0,1,1,0,1,1001,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,z,1,1.0661,,,,,,,,1.0661,1,0,2,2,12,1,1001,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,m,1,0.7414,,,,,,,,0.7414,1,0,3,3,3,1,1001,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,z,1,0.8998,,,,,,,,0.8998,1,0,4,4,8,1,1001,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,m,1,0.6861,,,,,,,,0.6861,1,0,5,5,4,1,1001,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,m,1,0.6129,,,,,,,,0.6129,1,0,6,6,6,1,1001,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,z,1,0.8538,,,,,,,,0.8538,1,0,7,7,15,1,1001,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,m,0,0.714,,,,,,,,0.714,0,0,8,8,13,1,1001,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,m,1,0.776,,,,,,,,0.776,1,0,9,9,5,1,1001,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,m,1,0.6494,,,,,,,,0.6494,1,0,10,10,7,1,1001,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,z,1,0.7558,,,,,,,,0.7558,1,0,11,11,9,1,1001,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,z,1,1.3805,,,,,,,,1.3805,1,0,12,12,10,1,1001,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,m,1,0.6589,,,,,,,,0.6589,1,0,13,13,1,1,1001,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,z,1,0.7677,,,,,,,,0.7677,1,0,14,14,14,1,1001,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,z,1,0.7056,,,,,,,,0.7056,1,0,15,15,11,1,1001,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.005555569,-0.417592606,1,0,0,instr_done_button,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,2.9254,1,,,,,,,,,,,,,,z,1,2.9254,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,0,0,133,1,POWDY,HB,z,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,1.0993,1,,,,,,,,,,,,,,m,1,1.0993,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,1,1,66,1,STATUE,LB,m,m,./images/STATUELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.5752,1,,,,,,,,,,,,,,m,1,0.5752,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,2,2,37,1,TIGER,C,m,m,./images/TIGER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.6279,1,,,,,,,,,,,,,,m,1,0.6279,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,3,3,78,1,BROOM,LB,m,m,./images/BROOMLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,1.281,1,,,,,,,,,,,,,,z,1,1.281,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,4,4,85,1,CHULK,HB,z,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.8715,1,,,,,,,,,,,,,,z,1,0.8715,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,5,5,109,1,BURGE,HB,z,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,1.3614,1,,,,,,,,,,,,,,z,1,1.3614,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,6,6,121,1,CEERS,HB,z,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.6138,1,,,,,,,,,,,,,,m,1,0.6138,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,7,7,17,1,PARADE,HB,m,m,./images/PARADEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.9698,1,,,,,,,,,,,,,,m,1,0.9698,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,8,8,41,1,STREAM,HB,m,m,./images/STREAMHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.6913,1,,,,,,,,,,,,,,m,1,0.6913,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,9,9,1,1,TOWEL,C,m,m,./images/TOWEL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.6241,1,,,,,,,,,,,,,,m,1,0.6241,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,10,10,82,1,PEBBLE,C,m,m,./images/PEBBLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.7193,1,,,,,,,,,,,,,,z,1,0.7193,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,11,11,146,1,MOOST,LB,z,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,1.0104,0,,,,,,,,,,,,,,z,0,1.0104,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,12,12,35,1,LLAMA,HB,m,m,./images/LLAMAHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,1.1519,1,,,,,,,,,,,,,,z,1,1.1519,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,13,13,115,1,MAWNS,HB,z,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.6175,1,,,,,,,,,,,,,,m,1,0.6175,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,14,14,70,1,BANANA,C,m,m,./images/BANANA.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.6858,1,,,,,,,,,,,,,,z,1,0.6858,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,15,15,108,1,GRUET,C,z,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.7965,1,,,,,,,,,,,,,,z,1,0.7965,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,16,16,140,1,DOVET,LB,z,z,./images/DOVETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.7435,1,,,,,,,,,,,,,,m,1,0.7435,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,17,17,12,1,BLOKE,LB,m,m,./images/BLOKELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.5741,1,,,,,,,,,,,,,,m,1,0.5741,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,18,18,21,1,DANCER,LB,m,m,./images/DANCERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.5984,1,,,,,,,,,,,,,,m,1,0.5984,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,19,19,61,1,ARTIST,C,m,m,./images/ARTIST.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.9862,1,,,,,,,,,,,,,,m,1,0.9862,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,20,20,53,1,POSTER,HB,m,m,./images/POSTERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.8628,1,,,,,,,,,,,,,,m,1,0.8628,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,21,21,14,1,FENCE,HB,m,m,./images/FENCEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,1.2142,0,,,,,,,,,,,,,,m,0,1.2142,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,22,22,144,1,NAIRY,C,z,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.6488,1,,,,,,,,,,,,,,m,1,0.6488,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,23,23,73,1,GLOVE,C,m,m,./images/GLOVE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.7276,1,,,,,,,,,,,,,,z,1,0.7276,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,24,24,119,1,PAFER,LB,z,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.6098,1,,,,,,,,,,,,,,m,1,0.6098,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,25,25,0,1,WALNUT,LB,m,m,./images/WALNUTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.947,1,,,,,,,,,,,,,,z,1,0.947,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,26,26,100,1,DRIBS,HB,z,z,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,1.1567,1,,,,,,,,,,,,,,z,1,1.1567,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,27,27,94,1,BLANS,HB,z,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.9189,1,,,,,,,,,,,,,,m,1,0.9189,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,28,28,65,1,SPINE,HB,m,m,./images/SPINEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,1.2668,1,,,,,,,,,,,,,,z,1,1.2668,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,29,29,118,1,BAVEL,HB,z,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.8916,1,,,,,,,,,,,,,,z,1,0.8916,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,30,30,138,1,PLICE,C,z,z,./images/PLICE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.6259,1,,,,,,,,,,,,,,m,1,0.6259,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,31,31,58,1,CANOE,C,m,m,./images/CANOE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,1.3229,1,,,,,,,,,,,,,,z,1,1.3229,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,32,32,104,1,GITTY,LB,z,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,1.1037,1,,,,,,,,,,,,,,z,1,1.1037,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,33,33,160,1,VEETS,HB,z,z,./images/VEETSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.656,1,,,,,,,,,,,,,,m,1,0.656,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,34,34,56,1,HEATER,HB,m,m,./images/HEATERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,1.5707,1,,,,,,,,,,,,,,z,1,1.5707,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,35,35,155,1,CANGY,LB,z,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.7649,1,,,,,,,,,,,,,,z,1,0.7649,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,36,36,102,1,DULLE,C,z,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,614f56ca93028ed09c869a69,59,2022-02-12_16h56.24.709,lexical_decision_task_DD_L6,2021.2.3,Win32,59.35774915,,,,,,,,,,,0.5862,1,,,,,,,,,,,,,,m,1,0.5862,,,,,,,,0.005555569,-0.417592606,0,0,0,,0,37,37,25,1,CHALK,C,m,m,./images/CHALK.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
