key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9411,1,,,,,,,,,,,,,,,z,1,0.9411,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,92,92,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9534,1,,,,,,,,,,,,,,,z,1,0.9534,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,93,93,159,1,CUDDY,C,old,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6676,1,,,,,,,,,,,,,,,z,1,0.6676,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,94,94,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6778,1,,,,,,,,,,,,,,,m,1,0.6778,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,95,95,27,1,ATTIC,LB,old,m,./images/ATTICLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0152,1,,,,,,,,,,,,,,,z,1,1.0152,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,96,96,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6791,1,,,,,,,,,,,,,,,m,1,0.6791,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,97,97,24,1,SCREW,LB,old,m,./images/SCREWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6781,1,,,,,,,,,,,,,,,m,1,0.6781,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,98,98,30,1,STORM,LB,old,m,./images/STORMLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0559,1,,,,,,,,,,,,,,,z,1,1.0559,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,99,99,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9756,1,,,,,,,,,,,,,,,z,1,0.9756,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,100,100,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5533,1,,,,,,,,,,,,,,,m,1,0.5533,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,101,101,22,1,MELON,C,old,m,./images/MELON.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.654,1,,,,,,,,,,,,,,,m,1,0.654,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,102,102,16,1,PENCE,C,old,m,./images/PENCE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7946,1,,,,,,,,,,,,,,,z,1,0.7946,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,103,103,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.695,1,,,,,,,,,,,,,,,m,1,0.695,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,104,104,75,1,GRAIN,LB,old,m,./images/GRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.701,1,,,,,,,,,,,,,,,z,1,0.701,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,105,105,153,1,CLUPS,C,old,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9303,1,,,,,,,,,,,,,,,m,1,0.9303,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,106,106,53,1,CARPET,HB,old,m,./images/CARPETHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5693,1,,,,,,,,,,,,,,,m,1,0.5693,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,107,107,73,1,SNACK,C,old,m,./images/SNACK.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7658,1,,,,,,,,,,,,,,,m,1,0.7658,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,108,108,83,1,JUNGLE,HB,old,m,./images/JUNGLEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6943,1,,,,,,,,,,,,,,,z,1,0.6943,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,109,109,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6777,1,,,,,,,,,,,,,,,z,1,0.6777,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,110,110,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8443,1,,,,,,,,,,,,,,,m,1,0.8443,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,111,111,65,1,FARMER,HB,old,m,./images/FARMERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5788,1,,,,,,,,,,,,,,,z,1,0.5788,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,112,112,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8016,1,,,,,,,,,,,,,,,m,1,0.8016,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,113,113,8,1,TULIP,HB,old,m,./images/TULIPHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.847,1,,,,,,,,,,,,,,,m,1,0.847,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,114,114,32,1,BARREL,HB,old,m,./images/BARRELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5614,1,,,,,,,,,,,,,,,z,1,0.5614,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,115,115,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7455,1,,,,,,,,,,,,,,,m,1,0.7455,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,116,116,41,1,STRING,HB,old,m,./images/STRINGHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5946,1,,,,,,,,,,,,,,,m,1,0.5946,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,117,117,0,1,TOMATO,LB,old,m,./images/TOMATOLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6787,1,,,,,,,,,,,,,,,z,1,0.6787,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,118,118,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9621,1,,,,,,,,,,,,,,,z,1,0.9621,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,119,119,91,1,SHENS,HB,old,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7493,1,,,,,,,,,,,,,,,m,1,0.7493,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,120,120,38,1,LADDER,HB,old,m,./images/LADDERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5341,1,,,,,,,,,,,,,,,m,1,0.5341,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,121,121,7,1,PAINT,C,old,m,./images/PAINT.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6841,1,,,,,,,,,,,,,,,z,1,0.6841,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,122,122,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5955,1,,,,,,,,,,,,,,,z,1,0.5955,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,123,123,95,1,HANTY,LB,old,z,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.988,1,,,,,,,,,,,,,,,z,1,0.988,,,,,,,,0.534305556,-0.007990451,0,0,0,,0,124,124,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5355,1,,,,,,,,,,,,,,,m,1,0.5355,,,,,,,,0.00016059,-0.438780382,1,0,0,,0,125,125,4,1,MUSCLE,C,old,m,./images/MUSCLE.png,break_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6251,1,,,,,,,,,,,,,,,m,1,0.6251,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,126,126,55,1,MUFFIN,C,old,m,./images/MUFFIN.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4904,1,,,,,,,,,,,,,,,z,1,0.4904,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,127,127,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5457,1,,,,,,,,,,,,,,,z,1,0.5457,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,128,128,156,1,HIXES,C,old,z,./images/HIXES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5359,1,,,,,,,,,,,,,,,m,1,0.5359,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,129,129,15,1,GREASE,LB,old,m,./images/GREASELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5032,1,,,,,,,,,,,,,,,z,1,0.5032,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,130,130,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1454,1,,,,,,,,,,,,,,,z,1,1.1454,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,131,131,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6162,1,,,,,,,,,,,,,,,z,1,0.6162,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,132,132,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4781,1,,,,,,,,,,,,,,,m,1,0.4781,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,133,133,61,1,CANDLE,C,old,m,./images/CANDLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5534,1,,,,,,,,,,,,,,,m,1,0.5534,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,134,134,48,1,SPORT,LB,old,m,./images/SPORTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7808,1,,,,,,,,,,,,,,,z,1,0.7808,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,135,135,109,1,BURGE,HB,old,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5099,1,,,,,,,,,,,,,,,m,1,0.5099,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,136,136,13,1,MOTOR,C,old,m,./images/MOTOR.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6686,1,,,,,,,,,,,,,,,m,1,0.6686,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,137,137,52,1,BANNER,C,old,m,./images/BANNER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5693,1,,,,,,,,,,,,,,,z,1,0.5693,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,138,138,160,1,VEETS,HB,old,z,./images/VEETSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8068,1,,,,,,,,,,,,,,,m,1,0.8068,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,139,139,12,1,SHORE,LB,old,m,./images/SHORELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6303,1,,,,,,,,,,,,,,,z,1,0.6303,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,140,140,139,1,BLEAR,HB,old,z,./images/BLEARHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5793,1,,,,,,,,,,,,,,,z,1,0.5793,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,141,141,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5621,1,,,,,,,,,,,,,,,m,1,0.5621,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,142,142,33,1,MAGGOT,LB,old,m,./images/MAGGOTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9206,1,,,,,,,,,,,,,,,m,1,0.9206,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,143,143,20,1,CRADLE,HB,old,m,./images/CRADLEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6384,1,,,,,,,,,,,,,,,z,1,0.6384,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,144,144,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6927,1,,,,,,,,,,,,,,,z,1,0.6927,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,145,145,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6809,1,,,,,,,,,,,,,,,m,1,0.6809,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,146,146,47,1,BERRY,HB,old,m,./images/BERRYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.58,1,,,,,,,,,,,,,,,z,1,0.58,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,147,147,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5234,1,,,,,,,,,,,,,,,m,1,0.5234,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,148,148,76,1,INFANT,C,old,m,./images/INFANT.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.818,1,,,,,,,,,,,,,,,m,1,0.818,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,149,149,81,1,POODLE,LB,old,m,./images/POODLELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5881,1,,,,,,,,,,,,,,,z,1,0.5881,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,150,150,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
