key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.881,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,BONNET,C,m,y,./images/BONNET.png,,,,,,,,,,,,,,,,,,,,,m,1,0.881,,,,,,,,0,22,22,11,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.821,0,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,WALRUS,C,m,y,./images/WALRUS.png,,,,,,,,,,,,,,,,,,,,,z,0,0.821,,,,,,,,0,23,23,23,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.801,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,PURSE,C,m,y,./images/PURSE.png,,,,,,,,,,,,,,,,,,,,,m,1,0.801,,,,,,,,0,24,24,62,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.862,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,BARREL,C,m,y,./images/BARREL.png,,,,,,,,,,,,,,,,,,,,,m,1,0.862,,,,,,,,0,25,25,32,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.916,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,THROAT,HB,m,y,./images/THROATHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.916,,,,,,,,0,26,26,36,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.667,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,CANDLE,LB,m,y,./images/CANDLELB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.667,,,,,,,,0,27,27,61,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.673,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,URINE,LB,m,y,./images/URINELB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.673,,,,,,,,0,28,28,70,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.723,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,MALLET,C,m,y,./images/MALLET.png,,,,,,,,,,,,,,,,,,,,,m,1,0.723,,,,,,,,0,29,29,50,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.783,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,NOOSE,HB,m,y,./images/NOOSEHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.783,,,,,,,,0,30,30,72,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.849,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,BISHOP,LB,z,y,./images/BISHOPLB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.849,,,,,,,,0,31,31,133,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.096,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,CLIFF,C,z,y,./images/CLIFF.png,,,,,,,,,,,,,,,,,,,,,z,1,1.096,,,,,,,,0,32,32,92,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.896,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,BRIDE,LB,z,y,./images/BRIDELB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.896,,,,,,,,0,33,33,148,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.841,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,BELLY,LB,m,y,./images/BELLYLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.841,,,,,,,,0,34,34,10,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.735,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,KIDNEY,HB,m,y,./images/KIDNEYHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.735,,,,,,,,0,35,35,21,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.812,0,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,BABOON,LB,m,y,./images/BABOONLB.png,,,,,,,,,,,,,,,,,,,,,z,0,0.812,,,,,,,,0,36,36,58,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.763,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,RHINO,HB,m,y,./images/RHINOHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.763,,,,,,,,0,37,37,9,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.682,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,SAILOR,LB,m,y,./images/SAILORLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.682,,,,,,,,0,38,38,67,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.735,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,MUMMY,LB,z,y,./images/MUMMYLB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.735,,,,,,,,0,39,39,130,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.917,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,GRAPE,LB,z,y,./images/GRAPELB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.917,,,,,,,,0,40,40,100,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.277,0,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,1,0,0,,,,,,,TOMATO,HB,m,y,./images/TOMATOHB.png,break_done_button,,,,,,,,,,,,,,,,,,,,z,0,1.277,,,,,,,,0,41,41,0,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.045,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,SHORE,HB,m,y,./images/SHOREHB.png,,,,,,,,,,,,,,,,,,,,,m,1,1.045,,,,,,,,0,42,42,12,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.028,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,MAMMAL,C,z,y,./images/MAMMAL.png,,,,,,,,,,,,,,,,,,,,,z,1,1.028,,,,,,,,0,43,43,146,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.356,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,JAGUAR,HB,m,y,./images/JAGUARHB.png,,,,,,,,,,,,,,,,,,,,,m,1,1.356,,,,,,,,0,44,44,18,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,STATUE,HB,z,y,./images/STATUEHB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.95,,,,,,,,0,45,45,150,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.852,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,GLOVE,LB,z,y,./images/GLOVELB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.852,,,,,,,,0,46,46,157,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.204,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,CANDY,HB,z,y,./images/CANDYHB.png,,,,,,,,,,,,,,,,,,,,,z,1,1.204,,,,,,,,0,47,47,123,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.012,0,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,STREAM,C,z,y,./images/STREAM.png,,,,,,,,,,,,,,,,,,,,,m,0,1.012,,,,,,,,0,48,48,125,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.116,0,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,BUBBLE,C,z,y,./images/BUBBLE.png,,,,,,,,,,,,,,,,,,,,,m,0,1.116,,,,,,,,0,49,49,155,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.825,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,CRUST,LB,m,y,./images/CRUSTLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.825,,,,,,,,0,50,50,79,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.212,0,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,SQUARE,HB,m,y,./images/SQUAREHB.png,,,,,,,,,,,,,,,,,,,,,z,0,1.212,,,,,,,,0,51,51,6,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.954,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,COOKER,HB,m,y,./images/COOKERHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.954,,,,,,,,0,52,52,69,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.831,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,MEDAL,C,z,y,./images/MEDAL.png,,,,,,,,,,,,,,,,,,,,,z,1,0.831,,,,,,,,0,53,53,95,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.146,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,BUTTER,HB,z,y,./images/BUTTERHB.png,,,,,,,,,,,,,,,,,,,,,z,1,1.146,,,,,,,,0,54,54,111,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.691,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,MOSQUE,LB,m,y,./images/MOSQUELB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.691,,,,,,,,0,55,55,43,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.881,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,TOWEL,LB,z,y,./images/TOWELLB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.881,,,,,,,,0,56,56,85,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.814,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,MOOSE,HB,m,y,./images/MOOSEHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.814,,,,,,,,0,57,57,57,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.883,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,TIGER,LB,z,y,./images/TIGERLB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.883,,,,,,,,0,58,58,121,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.764,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,CLOWN,LB,z,y,./images/CLOWNLB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.764,,,,,,,,0,59,59,106,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.758,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,CRATER,HB,z,y,./images/CRATERHB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.758,,,,,,,,0,60,60,87,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.048,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,CHAIN,HB,z,y,./images/CHAINHB.png,,,,,,,,,,,,,,,,,,,,,z,1,1.048,,,,,,,,0,61,61,126,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.225,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,MONKEY,HB,z,y,./images/MONKEYHB.png,,,,,,,,,,,,,,,,,,,,,z,1,1.225,,,,,,,,0,62,62,129,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.018,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,JELLY,LB,m,y,./images/JELLYLB.png,,,,,,,,,,,,,,,,,,,,,m,1,1.018,,,,,,,,0,63,63,64,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.739,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,BERRY,C,m,y,./images/BERRY.png,,,,,,,,,,,,,,,,,,,,,m,1,0.739,,,,,,,,0,64,64,47,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.678,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,PEARL,LB,m,y,./images/PEARLLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.678,,,,,,,,0,65,65,46,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.68,0,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,SNAKE,LB,z,y,./images/SNAKELB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.68,,,,,,,,0,66,66,124,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.958,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,BOXER,LB,z,y,./images/BOXERLB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.958,,,,,,,,0,67,67,88,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.966,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,CARPET,C,m,y,./images/CARPET.png,,,,,,,,,,,,,,,,,,,,,m,1,0.966,,,,,,,,0,68,68,53,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.932,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,POKER,LB,z,y,./images/POKERLB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.932,,,,,,,,0,69,69,151,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.098,0,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,ATTIC,HB,m,y,./images/ATTICHB.png,,,,,,,,,,,,,,,,,,,,,z,0,1.098,,,,,,,,0,70,70,27,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.231,0,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,STOVE,C,z,y,./images/STOVE.png,,,,,,,,,,,,,,,,,,,,,m,0,1.231,,,,,,,,0,71,71,86,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.995,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,SAUCE,HB,z,y,./images/SAUCEHB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.995,,,,,,,,0,72,72,135,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.084,0,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,PENCE,LB,m,y,./images/PENCELB.png,,,,,,,,,,,,,,,,,,,,,z,0,1.084,,,,,,,,0,73,73,16,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.34,0,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,HOCKEY,C,z,y,./images/HOCKEY.png,,,,,,,,,,,,,,,,,,,,,m,0,1.34,,,,,,,,0,74,74,116,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.083,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,SMOKER,C,m,y,./images/SMOKER.png,,,,,,,,,,,,,,,,,,,,,m,1,1.083,,,,,,,,0,75,75,26,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.844,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,QUILL,LB,m,y,./images/QUILLLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.844,,,,,,,,0,76,76,31,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.962,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,PILOT,C,z,y,./images/PILOT.png,,,,,,,,,,,,,,,,,,,,,z,1,0.962,,,,,,,,0,77,77,134,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.024,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,PICKLE,C,m,y,./images/PICKLE.png,,,,,,,,,,,,,,,,,,,,,m,1,1.024,,,,,,,,0,78,78,14,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.664,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,ONION,HB,m,y,./images/ONIONHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.664,,,,,,,,0,79,79,51,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.773,0,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,SNACK,LB,m,y,./images/SNACKLB.png,,,,,,,,,,,,,,,,,,,,,z,0,0.773,,,,,,,,0,80,80,73,1
,,,,,,,,,,,,,,,,,5dceb9be381b67000e061142,65,2022-02-12_17h05.47.309,lexical_decision_task_DD_L2,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.72,1,,,,,,,,,,,,,,,,,,,,,,,,0.042857143,-0.425714286,0,0,0,,,,,,,FARMER,C,m,y,./images/FARMER.png,,,,,,,,,,,,,,,,,,,,,m,1,0.72,,,,,,,,0,81,81,65,1
