key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.9437,1,,,,,,,,,,,,,,z,1,0.9437,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,97,97,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7889,1,,,,,,,,,,,,,,z,1,0.7889,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,98,98,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6362,1,,,,,,,,,,,,,,m,1,0.6362,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,99,99,4,1,MUSCLE,LB,old,m,./images/MUSCLELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6802,1,,,,,,,,,,,,,,z,1,0.6802,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,100,100,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,1.1257,1,,,,,,,,,,,,,,z,1,1.1257,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,101,101,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7475,1,,,,,,,,,,,,,,z,1,0.7475,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,102,102,156,1,HIXES,C,old,z,./images/HIXES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7556,1,,,,,,,,,,,,,,z,1,0.7556,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,103,103,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.8873,1,,,,,,,,,,,,,,z,1,0.8873,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,104,104,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7063,1,,,,,,,,,,,,,,m,1,0.7063,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,105,105,20,1,CRADLE,C,old,m,./images/CRADLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.646,1,,,,,,,,,,,,,,m,1,0.646,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,106,106,81,1,POODLE,HB,old,m,./images/POODLEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6773,1,,,,,,,,,,,,,,m,1,0.6773,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,107,107,63,1,MIRROR,HB,old,m,./images/MIRRORHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6365,1,,,,,,,,,,,,,,m,1,0.6365,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,108,108,44,1,LIZARD,C,old,m,./images/LIZARD.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,2.4036,1,,,,,,,,,,,,,,z,1,2.4036,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,109,109,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.5692,1,,,,,,,,,,,,,,m,1,0.5692,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,110,110,13,1,MOTOR,LB,old,m,./images/MOTORLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7466,1,,,,,,,,,,,,,,m,1,0.7466,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,111,111,43,1,MOSQUE,LB,old,m,./images/MOSQUELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7586,1,,,,,,,,,,,,,,m,1,0.7586,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,112,112,3,1,FINGER,HB,old,m,./images/FINGERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,1.9503,1,,,,,,,,,,,,,,z,1,1.9503,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,113,113,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7921,1,,,,,,,,,,,,,,m,1,0.7921,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,114,114,5,1,PASTA,C,old,m,./images/PASTA.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,2.1743,0,,,,,,,,,,,,,,z,0,2.1743,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,115,115,33,1,MAGGOT,HB,old,m,./images/MAGGOTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.681,1,,,,,,,,,,,,,,z,1,0.681,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,116,116,84,1,HAXES,C,old,z,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.737,1,,,,,,,,,,,,,,z,1,0.737,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,117,117,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7697,1,,,,,,,,,,,,,,m,1,0.7697,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,118,118,6,1,SQUARE,HB,old,m,./images/SQUAREHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7747,1,,,,,,,,,,,,,,z,1,0.7747,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,119,119,125,1,MOOKY,LB,old,z,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,1.6062,1,,,,,,,,,,,,,,z,1,1.6062,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,120,120,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6236,1,,,,,,,,,,,,,,z,1,0.6236,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,121,121,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6095,1,,,,,,,,,,,,,,m,1,0.6095,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,122,122,28,1,FALCON,LB,old,m,./images/FALCONLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.5606,1,,,,,,,,,,,,,,m,1,0.5606,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,123,123,76,1,INFANT,LB,old,m,./images/INFANTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6658,1,,,,,,,,,,,,,,m,1,0.6658,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,124,124,14,1,PICKLE,C,old,m,./images/PICKLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.629,1,,,,,,,,,,,,,,z,1,0.629,,,,,,,,-0.003333259,-0.370833359,0,0,0,space,0,125,125,117,1,STEEG,C,old,z,./images/STEEG.png,13.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,1.0525,1,,,,,,,,,,,,,,z,1,1.0525,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,126,126,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.8352,1,,,,,,,,,,,,,,m,1,0.8352,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,127,127,39,1,SHELF,HB,old,m,./images/SHELFHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.5529,1,,,,,,,,,,,,,,z,1,0.5529,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,128,128,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.5405,1,,,,,,,,,,,,,,m,1,0.5405,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,129,129,7,1,PAINT,LB,old,m,./images/PAINTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.8961,1,,,,,,,,,,,,,,z,1,0.8961,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,130,130,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7914,0,,,,,,,,,,,,,,m,0,0.7914,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,131,131,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7694,1,,,,,,,,,,,,,,m,1,0.7694,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,132,132,17,1,SKIING,C,old,m,./images/SKIING.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.8157,1,,,,,,,,,,,,,,m,1,0.8157,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,133,133,34,1,CANYON,LB,old,m,./images/CANYONLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.8852,1,,,,,,,,,,,,,,z,1,0.8852,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,134,134,157,1,INLER,HB,old,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6536,1,,,,,,,,,,,,,,m,1,0.6536,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,135,135,23,1,WALRUS,C,old,m,./images/WALRUS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.9276,1,,,,,,,,,,,,,,z,1,0.9276,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,136,136,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6872,1,,,,,,,,,,,,,,z,1,0.6872,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,137,137,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,1.0433,1,,,,,,,,,,,,,,z,1,1.0433,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,138,138,154,1,THINT,HB,old,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.703,1,,,,,,,,,,,,,,z,1,0.703,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,139,139,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.5018,1,,,,,,,,,,,,,,z,1,0.5018,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,140,140,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.685,1,,,,,,,,,,,,,,m,1,0.685,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,141,141,24,1,SCREW,HB,old,m,./images/SCREWHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.8182,1,,,,,,,,,,,,,,z,1,0.8182,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,142,142,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6258,1,,,,,,,,,,,,,,m,1,0.6258,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,143,143,10,1,BELLY,LB,old,m,./images/BELLYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.4937,0,,,,,,,,,,,,,,z,0,0.4937,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,144,144,35,1,PEACH,C,old,m,./images/PEACH.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.9347,1,,,,,,,,,,,,,,m,1,0.9347,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,145,145,15,1,GREASE,HB,old,m,./images/GREASEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,1.0689,1,,,,,,,,,,,,,,m,1,1.0689,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,146,146,46,1,PEARL,LB,old,m,./images/PEARLLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7896,1,,,,,,,,,,,,,,z,1,0.7896,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,147,147,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.8458,1,,,,,,,,,,,,,,m,1,0.8458,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,148,148,1,1,PLANK,LB,old,m,./images/PLANKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,1.17,1,,,,,,,,,,,,,,m,1,1.17,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,149,149,78,1,LITTER,HB,old,m,./images/LITTERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.702,1,,,,,,,,,,,,,,z,1,0.702,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,150,150,89,1,DRIEK,LB,old,z,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6188,1,,,,,,,,,,,,,,m,1,0.6188,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,151,151,51,1,ONION,HB,old,m,./images/ONIONHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.8511,1,,,,,,,,,,,,,,m,1,0.8511,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,152,152,19,1,DOUGH,LB,old,m,./images/DOUGHLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.8688,1,,,,,,,,,,,,,,z,1,0.8688,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,153,153,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.5888,1,,,,,,,,,,,,,,m,1,0.5888,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,154,154,68,1,TORCH,C,old,m,./images/TORCH.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7785,1,,,,,,,,,,,,,,m,1,0.7785,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,155,155,75,1,GRAIN,HB,old,m,./images/GRAINHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
