key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.6829,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,MOSQUE,C,z,y,./images/MOSQUE.png,,,,,,,,,,,,,,,,,,,,z,1,0.6829,,,,,,,,0,127,127,127,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.6806,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,JAGUAR,LB,z,y,./images/JAGUARLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6806,,,,,,,,0,128,128,102,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.6249,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,MELON,C,z,y,./images/MELON.png,,,,,,,,,,,,,,,,,,,,z,1,0.6249,,,,,,,,0,129,129,106,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.7427,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,STRING,HB,z,y,./images/STRINGHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7427,,,,,,,,0,130,130,125,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.7577,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,MUSCLE,C,z,y,./images/MUSCLE.png,,,,,,,,,,,,,,,,,,,,z,1,0.7577,,,,,,,,0,131,131,88,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.7587,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,COOKER,LB,z,y,./images/COOKERLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7587,,,,,,,,0,132,132,153,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.6579,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,PAINT,C,z,y,./images/PAINT.png,,,,,,,,,,,,,,,,,,,,z,1,0.6579,,,,,,,,0,133,133,91,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.5752,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,SAILOR,C,z,y,./images/SAILOR.png,,,,,,,,,,,,,,,,,,,,z,1,0.5752,,,,,,,,0,134,134,151,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.6978,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,SWEAT,LB,z,y,./images/SWEATLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6978,,,,,,,,0,135,135,150,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.7825,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,PLANK,C,z,y,./images/PLANK.png,,,,,,,,,,,,,,,,,,,,z,1,0.7825,,,,,,,,0,136,136,85,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.7875,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,BUNNY,C,m,y,./images/BUNNY.png,,,,,,,,,,,,,,,,,,,,m,1,0.7875,,,,,,,,0,137,137,13,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.6289,0,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,FLESH,LB,m,y,./images/FLESHLB.png,,,,,,,,,,,,,,,,,,,,z,0,0.6289,,,,,,,,0,138,138,24,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,1.1538,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,CANDY,LB,m,y,./images/CANDYLB.png,,,,,,,,,,,,,,,,,,,,m,1,1.1538,,,,,,,,0,139,139,39,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.755,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,CHALK,C,m,y,./images/CHALK.png,,,,,,,,,,,,,,,,,,,,m,1,0.755,,,,,,,,0,140,140,25,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,1.0231,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,WALRUS,HB,z,y,./images/WALRUSHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.0231,,,,,,,,0,141,141,107,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.9031,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,SWING,C,z,y,./images/SWING.png,,,,,,,,,,,,,,,,,,,,z,1,0.9031,,,,,,,,0,142,142,124,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.7592,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,MEDAL,HB,m,y,./images/MEDALHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7592,,,,,,,,0,143,143,11,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.8593,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,DANCER,LB,m,y,./images/DANCERLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.8593,,,,,,,,0,144,144,21,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.9378,0,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,BISHOP,C,m,y,./images/BISHOP.png,,,,,,,,,,,,,,,,,,,,z,0,0.9378,,,,,,,,0,145,145,49,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.7465,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,PEARL,C,z,y,./images/PEARL.png,,,,,,,,,,,,,,,,,,,,z,1,0.7465,,,,,,,,0,146,146,130,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.6402,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,MUMMY,C,m,y,./images/MUMMY.png,,,,,,,,,,,,,,,,,,,,m,1,0.6402,,,,,,,,0,147,147,46,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.9984,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,COLLAR,LB,m,y,./images/COLLARLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.9984,,,,,,,,0,148,148,15,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.7614,0,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,BRUSH,HB,m,y,./images/BRUSHHB.png,,,,,,,,,,,,,,,,,,,,z,0,0.7614,,,,,,,,0,149,149,59,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.7195,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,SHELF,LB,z,y,./images/SHELFLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7195,,,,,,,,0,150,150,123,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.7172,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,FENCE,HB,m,y,./images/FENCEHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7172,,,,,,,,0,151,151,14,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.8347,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,CRADLE,HB,z,y,./images/CRADLEHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.8347,,,,,,,,0,152,152,104,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.6386,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,LIZARD,HB,z,y,./images/LIZARDHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6386,,,,,,,,0,153,153,128,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.6608,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,RHINO,LB,z,y,./images/RHINOLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6608,,,,,,,,0,154,154,93,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.7668,0,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,CLOUD,HB,m,y,./images/CLOUDHB.png,,,,,,,,,,,,,,,,,,,,z,0,0.7668,,,,,,,,0,155,155,26,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.7847,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,QUILL,C,z,y,./images/QUILL.png,,,,,,,,,,,,,,,,,,,,z,1,0.7847,,,,,,,,0,156,156,115,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,1.094,0,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,SNAKE,C,m,y,./images/SNAKE.png,,,,,,,,,,,,,,,,,,,,z,0,1.094,,,,,,,,0,157,157,40,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.6587,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,SKIING,HB,z,y,./images/SKIINGHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6587,,,,,,,,0,158,158,101,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.8969,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,DESERT,C,m,y,./images/DESERT.png,,,,,,,,,,,,,,,,,,,,m,1,0.8969,,,,,,,,0,159,159,52,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.6597,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,SUNSET,C,z,y,./images/SUNSET.png,,,,,,,,,,,,,,,,,,,,z,1,0.6597,,,,,,,,0,160,160,166,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,1.2682,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,PACKET,HB,z,y,./images/PACKETHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.2682,,,,,,,,0,161,161,140,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.6293,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,BONNET,HB,z,y,./images/BONNETHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6293,,,,,,,,0,162,162,95,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.6573,0,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,FERRY,LB,m,y,./images/FERRYLB.png,,,,,,,,,,,,,,,,,,,,z,0,0.6573,,,,,,,,0,163,163,57,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.8691,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,NOOSE,LB,z,y,./images/NOOSELB.png,,,,,,,,,,,,,,,,,,,,z,1,0.8691,,,,,,,,0,164,164,156,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.667,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,TWINS,LB,z,y,./images/TWINSLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.667,,,,,,,,0,165,165,144,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,1.088,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,WAGON,C,m,y,./images/WAGON.png,,,,,,,,,,,,,,,,,,,,m,1,1.088,,,,,,,,0,166,166,7,1
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.8191,1,,,,,,,,,,,,,,,,,,,,,,,,,0.033333333,-0.395138889,0,0,0,,,,,,,CANDLE,C,z,y,./images/CANDLE.png,,,,,,,,,,,,,,,,,,,,z,1,0.8191,,,,,,,,0,167,167,145,1
