key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,key_resp.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7263,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,PLANET,LB,m,y,./images/PLANETLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7263,,,,,,,,0,7,7,80,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.7541,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,TRIPOD,C,z,y,./images/TRIPOD.png,,,,,,,,,,,,,,,,,,,,z,1,1.7541,,,,,,,,0,8,8,138,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.9907,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,BLOKE,C,m,y,./images/BLOKE.png,,,,,,,,,,,,,,,,,,,,m,1,0.9907,,,,,,,,0,9,9,12,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.2393,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,SKIING,LB,z,y,./images/SKIINGLB.png,,,,,,,,,,,,,,,,,,,,z,1,1.2393,,,,,,,,0,10,10,101,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.667,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,WHEEL,LB,m,y,./images/WHEELLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.667,,,,,,,,0,11,11,77,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.9892,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,BRUSH,LB,m,y,./images/BRUSHLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.9892,,,,,,,,0,12,12,59,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.9543,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,SHORE,C,z,y,./images/SHORE.png,,,,,,,,,,,,,,,,,,,,m,0,0.9543,,,,,,,,0,13,13,96,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.6672,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,BOILER,C,m,y,./images/BOILER.png,,,,,,,,,,,,,,,,,,,,z,0,1.6672,,,,,,,,0,14,14,36,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.1345,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,PACKET,LB,z,y,./images/PACKETLB.png,,,,,,,,,,,,,,,,,,,,z,1,1.1345,,,,,,,,0,15,15,140,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,2.626,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,BONNET,LB,z,y,./images/BONNETLB.png,,,,,,,,,,,,,,,,,,,,z,1,2.626,,,,,,,,0,16,16,95,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7858,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,NOOSE,C,z,y,./images/NOOSE.png,,,,,,,,,,,,,,,,,,,,z,1,0.7858,,,,,,,,0,17,17,156,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.8507,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,CLOTH,LB,m,y,./images/CLOTHLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.8507,,,,,,,,0,18,18,23,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7333,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,DRUMS,HB,z,y,./images/DRUMSHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7333,,,,,,,,0,19,19,133,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6171,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,TULIP,LB,z,y,./images/TULIPLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6171,,,,,,,,0,20,20,92,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7257,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,MALLET,LB,z,y,./images/MALLETLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7257,,,,,,,,0,21,21,134,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.804,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,MOTOR,HB,z,y,./images/MOTORHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.804,,,,,,,,0,22,22,97,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.3014,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,STORM,C,z,y,./images/STORM.png,,,,,,,,,,,,,,,,,,,,z,1,1.3014,,,,,,,,0,23,23,114,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6845,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,PISTOL,LB,m,y,./images/PISTOLLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6845,,,,,,,,0,24,24,29,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7391,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,BISHOP,HB,m,y,./images/BISHOPHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7391,,,,,,,,0,25,25,49,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7185,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,SCREW,C,z,y,./images/SCREW.png,,,,,,,,,,,,,,,,,,,,z,1,0.7185,,,,,,,,0,26,26,108,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.9055,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,PEBBLE,HB,m,y,./images/PEBBLEHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.9055,,,,,,,,0,27,27,82,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7006,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,COLLAR,C,m,y,./images/COLLAR.png,,,,,,,,,,,,,,,,,,,,m,1,0.7006,,,,,,,,0,28,28,15,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7174,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,POSTER,LB,m,y,./images/POSTERLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7174,,,,,,,,0,29,29,53,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.0179,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,SAILOR,HB,z,y,./images/SAILORHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.0179,,,,,,,,0,30,30,151,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.9007,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,SLOPE,C,m,y,./images/SLOPE.png,,,,,,,,,,,,,,,,,,,,m,1,0.9007,,,,,,,,0,31,31,30,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.74,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,FALCON,HB,z,y,./images/FALCONHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.74,,,,,,,,0,32,32,112,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.984,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,CRUMB,LB,z,y,./images/CRUMBLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.984,,,,,,,,0,33,33,113,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7684,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,KIDNEY,C,z,y,./images/KIDNEY.png,,,,,,,,,,,,,,,,,,,,z,1,0.7684,,,,,,,,0,34,34,105,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.9747,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,BELLY,HB,z,y,./images/BELLYHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.9747,,,,,,,,0,35,35,94,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.9845,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,SPORT,C,z,y,./images/SPORT.png,,,,,,,,,,,,,,,,,,,,z,1,0.9845,,,,,,,,0,36,36,132,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6713,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,PILOT,LB,m,y,./images/PILOTLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6713,,,,,,,,0,37,37,50,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.8726,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,TIGER,HB,m,y,./images/TIGERHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.8726,,,,,,,,0,38,38,37,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7028,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,DRILL,C,m,y,./images/DRILL.png,,,,,,,,,,,,,,,,,,,,m,1,0.7028,,,,,,,,0,39,39,81,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.5675,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,BARREL,LB,z,y,./images/BARRELLB.png,,,,,,,,,,,,,,,,,,,,m,0,1.5675,,,,,,,,0,40,40,116,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.9178,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,1,0,0,,,,,,,MOSQUE,HB,z,y,./images/MOSQUEHB.png,break_done_button,,,,,,,,,,,,,,,,,,,z,1,0.9178,,,,,,,,0,41,41,127,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.4023,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,ARROW,C,m,y,./images/ARROW.png,,,,,,,,,,,,,,,,,,,,m,1,1.4023,,,,,,,,0,42,42,69,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.961,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,CANDLE,HB,z,y,./images/CANDLEHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.961,,,,,,,,0,43,43,145,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6698,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,WALNUT,C,m,y,./images/WALNUT.png,,,,,,,,,,,,,,,,,,,,m,1,0.6698,,,,,,,,0,44,44,0,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.9676,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,PURSE,LB,z,y,./images/PURSELB.png,,,,,,,,,,,,,,,,,,,,z,1,0.9676,,,,,,,,0,45,45,146,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.2523,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,DIVER,C,m,y,./images/DIVER.png,,,,,,,,,,,,,,,,,,,,z,0,1.2523,,,,,,,,0,46,46,9,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.739,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,TWINS,C,z,y,./images/TWINS.png,,,,,,,,,,,,,,,,,,,,z,1,0.739,,,,,,,,0,47,47,144,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.639,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,SAUCE,C,m,y,./images/SAUCE.png,,,,,,,,,,,,,,,,,,,,m,1,0.639,,,,,,,,0,48,48,51,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7859,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,PEACH,LB,z,y,./images/PEACHLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7859,,,,,,,,0,49,49,119,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7173,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,TOWEL,HB,m,y,./images/TOWELHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7173,,,,,,,,0,50,50,1,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.105,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,BAKER,C,m,y,./images/BAKER.png,,,,,,,,,,,,,,,,,,,,m,1,1.105,,,,,,,,0,51,51,63,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.8704,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,COUCH,LB,z,y,./images/COUCHLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.8704,,,,,,,,0,52,52,161,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7204,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,STOOL,HB,m,y,./images/STOOLHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7204,,,,,,,,0,53,53,43,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7877,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,PIMPLE,LB,z,y,./images/PIMPLELB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7877,,,,,,,,0,54,54,155,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.9175,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,SPINE,LB,m,y,./images/SPINELB.png,,,,,,,,,,,,,,,,,,,,m,1,0.9175,,,,,,,,0,55,55,65,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7007,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,CURRY,C,m,y,./images/CURRY.png,,,,,,,,,,,,,,,,,,,,m,1,0.7007,,,,,,,,0,56,56,60,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7342,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,BUNNY,HB,m,y,./images/BUNNYHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7342,,,,,,,,0,57,57,13,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7581,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,CEMENT,LB,z,y,./images/CEMENTLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7581,,,,,,,,0,58,58,158,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7111,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,CRADLE,LB,z,y,./images/CRADLELB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7111,,,,,,,,0,59,59,104,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6083,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,CASINO,HB,m,y,./images/CASINOHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6083,,,,,,,,0,60,60,28,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7745,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,RULER,HB,m,y,./images/RULERHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7745,,,,,,,,0,61,61,79,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.5703,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,FERRY,C,m,y,./images/FERRY.png,,,,,,,,,,,,,,,,,,,,m,1,0.5703,,,,,,,,0,62,62,57,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.8905,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,BURIAL,LB,z,y,./images/BURIALLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.8905,,,,,,,,0,63,63,143,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.8911,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,BEARD,LB,z,y,./images/BEARDLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.8911,,,,,,,,0,64,64,86,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.2773,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,FOLDER,C,z,y,./images/FOLDER.png,,,,,,,,,,,,,,,,,,,,z,1,1.2773,,,,,,,,0,65,65,126,1
