key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.894,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,CLOTH,LB,z,m,./images/CLOTHLB.png,,,,,,,,z,1,0.894,,,,,,,,0,148,148,107,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.179,0,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,WAGON,HB,z,m,./images/WAGONHB.png,,,,,,,,m,0,1.179,,,,,,,,0,149,149,91,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.862,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,PARADE,LB,z,m,./images/PARADELB.png,,,,,,,,z,1,0.862,,,,,,,,0,150,150,101,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.828,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,STREAM,LB,z,m,./images/STREAMLB.png,,,,,,,,z,1,0.828,,,,,,,,0,151,151,125,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.713,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,PEARL,HB,m,m,./images/PEARLHB.png,,,,,,,,m,1,0.713,,,,,,,,0,152,152,46,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.748,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,CRUST,HB,m,m,./images/CRUSTHB.png,,,,,,,,m,1,0.748,,,,,,,,0,153,153,79,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.901,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,PURSE,LB,m,m,./images/PURSELB.png,,,,,,,,m,1,0.901,,,,,,,,0,154,154,62,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.147,0,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,HAMMER,C,z,m,./images/HAMMER.png,,,,,,,,m,0,1.147,,,,,,,,0,155,155,159,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.744,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,CASINO,HB,z,m,./images/CASINOHB.png,,,,,,,,z,1,0.744,,,,,,,,0,156,156,112,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.863,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,CANOE,HB,z,m,./images/CANOEHB.png,,,,,,,,z,1,0.863,,,,,,,,0,157,157,142,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.212,0,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,WALNUT,C,z,m,./images/WALNUT.png,,,,,,,,m,0,1.212,,,,,,,,0,158,158,84,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.683,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,TRIPOD,C,m,m,./images/TRIPOD.png,,,,,,,,m,1,0.683,,,,,,,,0,159,159,54,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.688,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,SKIING,LB,m,m,./images/SKIINGLB.png,,,,,,,,m,1,0.688,,,,,,,,0,160,160,17,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,LLAMA,LB,z,m,./images/LLAMALB.png,,,,,,,,z,1,0.8,,,,,,,,0,161,161,119,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.754,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,BERRY,LB,m,m,./images/BERRYLB.png,,,,,,,,m,1,0.754,,,,,,,,0,162,162,47,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.929,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,PISTOL,LB,z,m,./images/PISTOLLB.png,,,,,,,,z,1,0.929,,,,,,,,0,163,163,113,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.02,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,ALLEY,HB,z,m,./images/ALLEYHB.png,,,,,,,,z,1,1.02,,,,,,,,0,164,164,139,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.671,0,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,PILOT,LB,z,m,./images/PILOTLB.png,,,,,,,,m,0,0.671,,,,,,,,0,165,165,134,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.464,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,SWEAT,C,m,m,./images/SWEAT.png,,,,,,,,m,1,1.464,,,,,,,,0,166,166,66,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.763,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,CHALK,HB,z,m,./images/CHALKHB.png,,,,,,,,z,1,0.763,,,,,,,,0,167,167,109,1
