key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,instr_done_touch.clicked_name,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7527,1,,,,,,,,,,,,,,m,1,0.7527,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,109,109,57,1,MOOSE,HB,old,m,./images/MOOSEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.4353,1,,,,,,,,,,,,,,z,1,1.4353,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,110,110,130,1,CRILL,HB,old,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6567,1,,,,,,,,,,,,,,m,1,0.6567,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,111,111,49,1,DRUMS,LB,old,m,./images/DRUMSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6843,1,,,,,,,,,,,,,,z,1,0.6843,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,112,112,153,1,CLUPS,C,old,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7534,1,,,,,,,,,,,,,,z,1,0.7534,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,113,113,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6248,1,,,,,,,,,,,,,,z,1,0.6248,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,114,114,87,1,TRING,C,old,z,./images/TRING.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5969,1,,,,,,,,,,,,,,m,1,0.5969,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,115,115,2,1,BEARD,C,old,m,./images/BEARD.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6635,1,,,,,,,,,,,,,,m,1,0.6635,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,116,116,55,1,MUFFIN,LB,old,m,./images/MUFFINLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6271,1,,,,,,,,,,,,,,z,1,0.6271,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,117,117,156,1,HIXES,C,old,z,./images/HIXES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6134,1,,,,,,,,,,,,,,m,1,0.6134,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,118,118,24,1,SCREW,HB,old,m,./images/SCREWHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.343,0,,,,,,,,,,,,,,z,0,1.343,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,119,119,31,1,QUILL,LB,old,m,./images/QUILLLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.622,1,,,,,,,,,,,,,,z,1,0.622,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,120,120,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7873,1,,,,,,,,,,,,,,z,1,0.7873,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,121,121,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.2792,1,,,,,,,,,,,,,,z,1,1.2792,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,122,122,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5718,1,,,,,,,,,,,,,,m,1,0.5718,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,123,123,38,1,LADDER,C,old,m,./images/LADDER.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.0794,1,,,,,,,,,,,,,,m,1,1.0794,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,124,124,73,1,SNACK,LB,old,m,./images/SNACKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6574,1,,,,,,,,,,,,,,m,1,0.6574,,,,,,,,-0.023843859,-0.467492472,0,0,0,space,0,125,125,36,1,THROAT,HB,old,m,./images/THROATHB.png,19.0329,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6893,1,,,,,,,,,,,,,,m,1,0.6893,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,126,126,52,1,BANNER,LB,old,m,./images/BANNERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5716,1,,,,,,,,,,,,,,z,1,0.5716,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,127,127,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.1122,1,,,,,,,,,,,,,,z,1,1.1122,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,128,128,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8097,1,,,,,,,,,,,,,,m,1,0.8097,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,129,129,1,1,PLANK,LB,old,m,./images/PLANKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7458,1,,,,,,,,,,,,,,m,1,0.7458,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,130,130,3,1,FINGER,HB,old,m,./images/FINGERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9118,1,,,,,,,,,,,,,,z,1,0.9118,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,131,131,91,1,SHENS,HB,old,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7262,1,,,,,,,,,,,,,,z,1,0.7262,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,132,132,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6981,1,,,,,,,,,,,,,,m,1,0.6981,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,133,133,18,1,JAGUAR,HB,old,m,./images/JAGUARHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7462,1,,,,,,,,,,,,,,z,1,0.7462,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,134,134,160,1,VEETS,HB,old,z,./images/VEETSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.666,1,,,,,,,,,,,,,,m,1,0.666,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,135,135,7,1,PAINT,LB,old,m,./images/PAINTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7971,1,,,,,,,,,,,,,,m,1,0.7971,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,136,136,21,1,KIDNEY,HB,old,m,./images/KIDNEYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7573,1,,,,,,,,,,,,,,z,1,0.7573,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,137,137,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7205,1,,,,,,,,,,,,,,z,1,0.7205,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,138,138,98,1,BAMPS,LB,old,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6052,1,,,,,,,,,,,,,,z,1,0.6052,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,139,139,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7841,1,,,,,,,,,,,,,,z,1,0.7841,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,140,140,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.3635,1,,,,,,,,,,,,,,m,1,1.3635,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,141,141,50,1,MALLET,C,old,m,./images/MALLET.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8589,1,,,,,,,,,,,,,,z,1,0.8589,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,142,142,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6412,1,,,,,,,,,,,,,,m,1,0.6412,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,143,143,45,1,KITTEN,HB,old,m,./images/KITTENHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6988,1,,,,,,,,,,,,,,z,1,0.6988,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,144,144,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5919,1,,,,,,,,,,,,,,z,1,0.5919,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,145,145,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8806,0,,,,,,,,,,,,,,z,0,0.8806,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,146,146,54,1,TRIPOD,HB,old,m,./images/TRIPODHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7428,1,,,,,,,,,,,,,,m,1,0.7428,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,147,147,81,1,POODLE,HB,old,m,./images/POODLEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6276,1,,,,,,,,,,,,,,m,1,0.6276,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,148,148,82,1,SUNSET,LB,old,m,./images/SUNSETLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8515,1,,,,,,,,,,,,,,m,1,0.8515,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,149,149,35,1,PEACH,C,old,m,./images/PEACH.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.866,1,,,,,,,,,,,,,,z,1,0.866,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,150,150,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.761,1,,,,,,,,,,,,,,m,1,0.761,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,151,151,13,1,MOTOR,LB,old,m,./images/MOTORLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7356,1,,,,,,,,,,,,,,m,1,0.7356,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,152,152,65,1,FARMER,C,old,m,./images/FARMER.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6083,1,,,,,,,,,,,,,,m,1,0.6083,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,153,153,30,1,STORM,HB,old,m,./images/STORMHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7298,1,,,,,,,,,,,,,,z,1,0.7298,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,154,154,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6217,1,,,,,,,,,,,,,,m,1,0.6217,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,155,155,62,1,PURSE,C,old,m,./images/PURSE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.15,1,,,,,,,,,,,,,,z,1,1.15,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,156,156,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.2494,1,,,,,,,,,,,,,,z,1,1.2494,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,157,157,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6855,1,,,,,,,,,,,,,,m,1,0.6855,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,158,158,74,1,CEMENT,C,old,m,./images/CEMENT.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.3969,1,,,,,,,,,,,,,,z,1,1.3969,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,159,159,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.662,1,,,,,,,,,,,,,,m,1,0.662,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,160,160,42,1,FOLDER,HB,old,m,./images/FOLDERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6718,1,,,,,,,,,,,,,,m,1,0.6718,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,161,161,40,1,SWING,LB,old,m,./images/SWINGLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7453,1,,,,,,,,,,,,,,m,1,0.7453,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,162,162,78,1,LITTER,HB,old,m,./images/LITTERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6372,1,,,,,,,,,,,,,,z,1,0.6372,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,163,163,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.0218,1,,,,,,,,,,,,,,z,1,1.0218,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,164,164,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9994,1,,,,,,,,,,,,,,z,1,0.9994,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,165,165,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.3091,1,,,,,,,,,,,,,,z,1,1.3091,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,166,166,109,1,BURGE,HB,old,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7824,1,,,,,,,,,,,,,,z,1,0.7824,,,,,,,,-0.023843859,-0.467492472,0,0,0,,0,167,167,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,
space,16.3473,-0.023843859,-0.467492472,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,
,,-0.010433757,-0.42974528,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,
,,-0.02165507,-0.42076572,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,
space,0.9781,-0.02165507,-0.42076572,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,
space,1.1021,-0.02165507,-0.42076572,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.3569,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,THROAT,HB,m,y,./images/THROATHB.png,,,,,,,m,1,1.3569,,,,,,,,0,0,0,36,1
