key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,instr_done_touch.clicked_name,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.5471,1,,,,,,,,,,,,,,m,1,1.5471,,,,,,,,-0.024074061,-0.417592606,0,0,0,,0,48,48,38,1,LADDER,LB,old,m,./images/LADDERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.9986,1,,,,,,,,,,,,,,m,1,0.9986,,,,,,,,-0.024074061,-0.417592606,0,0,0,,0,49,49,64,1,JELLY,HB,old,m,./images/JELLYHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.7798,0,,,,,,,,,,,,,,z,0,0.7798,-0.024074061,-0.41666668,1,0,0,0.4666,,-0.024074061,-0.41666668,0,0,0,,0,50,50,46,1,PEARL,HB,old,m,./images/PEARLHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.0842,0,,,,,,,,,,,,,,z,0,1.0842,,,,,,,,-0.024074061,-0.41666668,0,0,0,,0,51,51,68,1,TORCH,LB,old,m,./images/TORCHLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.9258,1,,,,,,,,,,,,,,z,1,0.9258,,,,,,,,-0.024074061,-0.41666668,0,0,0,,0,52,52,98,1,BAMPS,LB,old,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.096,1,,,,,,,,,,,,,,z,1,1.096,,,,,,,,-0.024074061,-0.41666668,0,0,0,,0,53,53,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.8329,1,,,,,,,,,,,,,,z,1,1.8329,,,,,,,,-0.024074061,-0.41666668,0,0,0,,0,54,54,165,1,TROWN,C,old,z,./images/TROWN.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.1758,1,,,,,,,,,,,,,,m,1,1.1758,,,,,,,,-0.024074061,-0.41666668,0,0,0,,0,55,55,13,1,MOTOR,HB,old,m,./images/MOTORHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.0808,1,,,,,,,,,,,,,,m,1,1.0808,-0.024074061,-0.41666668,1,0,0,0.6325,,-0.024074061,-0.41666668,0,0,0,,0,56,56,61,1,CANDLE,HB,old,m,./images/CANDLEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,2.8597,1,,,,,,,,,,,,,,m,1,2.8597,,,,,,,,-0.024074061,-0.41666668,0,0,0,,0,57,57,42,1,FOLDER,C,old,m,./images/FOLDER.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.8768,1,,,,,,,,,,,,,,z,1,0.8768,,,,,,,,-0.024074061,-0.41666668,0,0,0,,0,58,58,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6873,1,,,,,,,,,,,,,,m,1,0.6873,,,,,,,,-0.024074061,-0.41666668,0,0,0,,0,59,59,40,1,SWING,HB,old,m,./images/SWINGHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.0784,1,,,,,,,,,,,,,,z,1,1.0784,,,,,,,,-0.024074061,-0.41666668,0,0,0,,0,60,60,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,3.7258,1,,,,,,,,,,,,,,m,1,3.7258,,,,,,,,-0.024074061,-0.41666668,0,0,0,,0,61,61,44,1,LIZARD,LB,old,m,./images/LIZARDLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.9765,1,,,,,,,,,,,,,,m,1,0.9765,,,,,,,,-0.024074061,-0.41666668,0,0,0,,0,62,62,79,1,CRUST,HB,old,m,./images/CRUSTHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.7003,1,,,,,,,,,,,,,,z,1,1.7003,,,,,,,,-0.024074061,-0.41666668,0,0,0,,0,63,63,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6945,1,,,,,,,,,,,,,,m,1,0.6945,,,,,,,,-0.024074061,-0.41666668,0,0,0,,0,64,64,5,1,PASTA,LB,old,m,./images/PASTALB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6576,1,,,,,,,,,,,,,,m,1,0.6576,,,,,,,,-0.024074061,-0.41666668,0,0,0,,0,65,65,66,1,SWEAT,C,old,m,./images/SWEAT.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6865,1,,,,,,,,,,,,,,m,1,0.6865,,,,,,,,-0.024074061,-0.41666668,0,0,0,,0,66,66,47,1,BERRY,LB,old,m,./images/BERRYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.9999,1,,,,,,,,,,,,,,z,1,0.9999,,,,,,,,-0.024074061,-0.41666668,0,0,0,,0,67,67,125,1,MOOKY,LB,old,z,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.2418,1,,,,,,,,,,,,,,z,1,1.2418,,,,,,,,-0.024074061,-0.41666668,0,0,0,,0,68,68,92,1,PAIMS,LB,old,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.5786,1,,,,,,,,,,,,,,m,1,0.5786,,,,,,,,-0.024074061,-0.41666668,0,0,0,,0,69,69,6,1,SQUARE,C,old,m,./images/SQUARE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.5979,1,,,,,,,,,,,,,,m,1,0.5979,,,,,,,,-0.024074061,-0.41666668,0,0,0,,0,70,70,56,1,PACKET,LB,old,m,./images/PACKETLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.2242,1,,,,,,,,,,,,,,z,1,1.2242,,,,,,,,-0.024074061,-0.41666668,0,0,0,,0,71,71,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,2.0823,1,,,,,,,,,,,,,,m,1,2.0823,,,,,,,,-0.024074061,-0.41666668,0,0,0,,0,72,72,58,1,BABOON,HB,old,m,./images/BABOONHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,3.3252,1,,,,,,,,,,,,,,z,1,3.3252,,,,,,,,-0.019444431,-0.410185199,0,0,0,,0,73,73,106,1,CLUMS,HB,old,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.1107,1,,,,,,,,,,,,,,z,1,1.1107,,,,,,,,-0.020370357,-0.410185199,0,0,0,,0,74,74,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.3085,1,,,,,,,,,,,,,,m,1,1.3085,,,,,,,,-0.020370357,-0.410185199,0,0,0,,0,75,75,54,1,TRIPOD,C,old,m,./images/TRIPOD.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.0655,1,,,,,,,,,,,,,,z,1,1.0655,,,,,,,,-0.020370357,-0.410185199,0,0,0,,0,76,76,100,1,DRIBS,HB,old,z,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.7651,1,,,,,,,,,,,,,,z,1,0.7651,,,,,,,,-0.020370357,-0.410185199,0,0,0,,0,77,77,96,1,KEAMS,C,old,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.2549,1,,,,,,,,,,,,,,z,1,1.2549,,,,,,,,-0.020370357,-0.410185199,0,0,0,,0,78,78,86,1,AIFED,LB,old,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.7637,1,,,,,,,,,,,,,,z,1,0.7637,,,,,,,,-0.020370357,-0.410185199,0,0,0,,0,79,79,153,1,CLUPS,C,old,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6348,1,,,,,,,,,,,,,,m,1,0.6348,,,,,,,,-0.020370357,-0.410185199,0,0,0,,0,80,80,73,1,SNACK,HB,old,m,./images/SNACKHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.8228,0,,,,,,,,,,,,,,m,0,0.8228,,,,,,,,-0.020370357,-0.410185199,0,0,0,,0,81,81,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.5611,1,,,,,,,,,,,,,,m,1,0.5611,,,,,,,,-0.020370357,-0.410185199,0,0,0,,0,82,82,74,1,CEMENT,LB,old,m,./images/CEMENTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.8491,1,,,,,,,,,,,,,,m,1,0.8491,,,,,,,,-0.020370357,-0.410185199,1,0,0,,0,83,83,8,1,TULIP,LB,old,m,./images/TULIPLB.png,,break_done_button,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.1473,1,,,,,,,,,,,,,,m,1,1.1473,,,,,,,,-0.020370357,-0.410185199,0,0,0,,0,84,84,75,1,GRAIN,C,old,m,./images/GRAIN.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6299,1,,,,,,,,,,,,,,m,1,0.6299,,,,,,,,-0.020370357,-0.410185199,0,0,0,,0,85,85,15,1,GREASE,C,old,m,./images/GREASE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6771,1,,,,,,,,,,,,,,m,1,0.6771,,,,,,,,-0.020370357,-0.410185199,0,0,0,,0,86,86,10,1,BELLY,HB,old,m,./images/BELLYHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,2.2805,1,,,,,,,,,,,,,,z,1,2.2805,,,,,,,,-0.020370357,-0.410185199,0,0,0,,0,87,87,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,3.4183,0,,,,,,,,,,,,,,m,0,3.4183,,,,,,,,-0.020370357,-0.410185199,0,0,0,,0,88,88,162,1,LEICH,C,old,z,./images/LEICH.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.2894,1,,,,,,,,,,,,,,z,1,1.2894,,,,,,,,-0.020370357,-0.410185199,0,0,0,,0,89,89,89,1,DRIEK,LB,old,z,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.9313,1,,,,,,,,,,,,,,m,1,1.9313,,,,,,,,-0.020370357,-0.410185199,0,0,0,,0,90,90,55,1,MUFFIN,HB,old,m,./images/MUFFINHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.8349,1,,,,,,,,,,,,,,m,1,0.8349,,,,,,,,-0.020370357,-0.410185199,0,0,0,,0,91,91,35,1,PEACH,LB,old,m,./images/PEACHLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.8304,1,,,,,,,,,,,,,,z,1,1.8304,,,,,,,,-0.013888876,-0.410185199,0,0,0,,0,92,92,154,1,THINT,HB,old,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.8135,1,,,,,,,,,,,,,,z,1,1.8135,,,,,,,,-0.013888876,-0.410185199,0,0,0,,0,93,93,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,2.6435,1,,,,,,,,,,,,,,z,1,2.6435,,,,,,,,-0.013888876,-0.410185199,0,0,0,,0,94,94,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.92,1,,,,,,,,,,,,,,z,1,0.92,,,,,,,,-0.013888876,-0.410185199,0,0,0,,0,95,95,91,1,SHENS,HB,old,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.4818,1,,,,,,,,,,,,,,z,1,1.4818,,,,,,,,-0.013888876,-0.410185199,0,0,0,,0,96,96,136,1,WERVE,HB,old,z,./images/WERVEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6259,0,,,,,,,,,,,,,,z,0,0.6259,,,,,,,,-0.013888876,-0.410185199,0,0,0,,0,97,97,25,1,WRIST,HB,old,m,./images/WRISTHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6961,1,,,,,,,,,,,,,,m,1,0.6961,,,,,,,,-0.013888876,-0.410185199,0,0,0,,0,98,98,63,1,MIRROR,C,old,m,./images/MIRROR.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.549,1,,,,,,,,,,,,,,m,1,0.549,,,,,,,,-0.013888876,-0.410185199,0,0,0,,0,99,99,3,1,FINGER,C,old,m,./images/FINGER.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6941,1,,,,,,,,,,,,,,m,1,0.6941,,,,,,,,-0.013888876,-0.410185199,0,0,0,,0,100,100,21,1,KIDNEY,C,old,m,./images/KIDNEY.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.556,1,,,,,,,,,,,,,,m,1,0.556,,,,,,,,-0.013888876,-0.410185199,0,0,0,,0,101,101,27,1,ATTIC,C,old,m,./images/ATTIC.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.0422,1,,,,,,,,,,,,,,z,1,1.0422,,,,,,,,-0.015740728,-0.410185199,0,0,0,,0,102,102,163,1,GAMBA,HB,old,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.5942,1,,,,,,,,,,,,,,m,1,0.5942,,,,,,,,-0.015740728,-0.410185199,0,0,0,,0,103,103,72,1,NOOSE,C,old,m,./images/NOOSE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.7185,1,,,,,,,,,,,,,,m,1,0.7185,,,,,,,,-0.010185172,-0.40000007,0,0,0,,0,104,104,12,1,SHORE,C,old,m,./images/SHORE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.63,1,,,,,,,,,,,,,,m,1,0.63,,,,,,,,-0.006481468,-0.399074087,0,0,0,,0,105,105,20,1,CRADLE,LB,old,m,./images/CRADLELB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.4259,1,,,,,,,,,,,,,,m,1,0.4259,,,,,,,,-0.006481468,-0.399074087,0,0,0,,0,106,106,71,1,PIMPLE,LB,old,m,./images/PIMPLELB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.708,1,,,,,,,,,,,,,,z,1,0.708,,,,,,,,-0.006481468,-0.399074087,0,0,0,,0,107,107,112,1,MYING,HB,old,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.41,1,,,,,,,,,,,,,,m,1,0.41,,,,,,,,-0.006481468,-0.399074087,0,0,0,,0,108,108,45,1,KITTEN,C,old,m,./images/KITTEN.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.3062,0,,,,,,,,,,,,,,m,0,0.3062,,,,,,,,-0.006481468,-0.399074087,0,0,0,,0,109,109,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6903,1,,,,,,,,,,,,,,m,1,0.6903,,,,,,,,-0.006481468,-0.399074087,0,0,0,,0,110,110,24,1,SCREW,C,old,m,./images/SCREW.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.9812,1,,,,,,,,,,,,,,z,1,0.9812,,,,,,,,-0.006481468,-0.399074087,0,0,0,,0,111,111,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.4728,1,,,,,,,,,,,,,,m,1,0.4728,,,,,,,,-0.006481468,-0.399074087,0,0,0,,0,112,112,18,1,JAGUAR,C,old,m,./images/JAGUAR.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.1607,1,,,,,,,,,,,,,,z,1,1.1607,,,,,,,,-0.007407338,-0.399074087,0,0,0,,0,113,113,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.0315,1,,,,,,,,,,,,,,m,1,1.0315,,,,,,,,-0.007407338,-0.399074087,0,0,0,,0,114,114,1,1,PLANK,HB,old,m,./images/PLANKHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.7617,1,,,,,,,,,,,,,,z,1,0.7617,,,,,,,,-0.007407338,-0.399074087,0,0,0,,0,115,115,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.5408,1,,,,,,,,,,,,,,m,1,0.5408,,,,,,,,-0.007407338,-0.399074087,0,0,0,,0,116,116,78,1,LITTER,C,old,m,./images/LITTER.png,,,,,,,,,,,,,,,,,,,,,,,
