key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8269,1,,,,,,,,,,,,,,z,1,0.8269,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,108,108,96,1,KEAMS,C,old,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.6364,1,,,,,,,,,,,,,,z,1,1.6364,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,109,109,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6618,1,,,,,,,,,,,,,,m,1,0.6618,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,110,110,48,1,SHIELD,HB,old,m,./images/SHIELDHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9157,1,,,,,,,,,,,,,,z,1,0.9157,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,111,111,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.1193,1,,,,,,,,,,,,,,m,1,1.1193,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,112,112,18,1,PARCEL,HB,old,m,./images/PARCELHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6661,1,,,,,,,,,,,,,,m,1,0.6661,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,113,113,74,1,JUMPER,C,old,m,./images/JUMPER.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6488,1,,,,,,,,,,,,,,z,1,0.6488,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,114,114,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6629,1,,,,,,,,,,,,,,z,1,0.6629,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,115,115,86,1,AIFED,LB,old,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6281,1,,,,,,,,,,,,,,z,1,0.6281,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,116,116,92,1,PAIMS,LB,old,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6835,1,,,,,,,,,,,,,,m,1,0.6835,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,117,117,63,1,BAKER,HB,old,m,./images/BAKERHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5313,1,,,,,,,,,,,,,,m,1,0.5313,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,118,118,44,1,BASKET,C,old,m,./images/BASKET.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7615,1,,,,,,,,,,,,,,z,1,0.7615,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,119,119,107,1,FASKS,LB,old,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8886,1,,,,,,,,,,,,,,z,1,0.8886,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,120,120,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5793,1,,,,,,,,,,,,,,m,1,0.5793,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,121,121,59,1,BRUSH,C,old,m,./images/BRUSH.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9021,1,,,,,,,,,,,,,,m,1,0.9021,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,122,122,56,1,HEATER,C,old,m,./images/HEATER.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6446,1,,,,,,,,,,,,,,m,1,0.6446,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,123,123,21,1,DANCER,HB,old,m,./images/DANCERHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5777,1,,,,,,,,,,,,,,m,1,0.5777,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,124,124,13,1,BUNNY,LB,old,m,./images/BUNNYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.4801,1,,,,,,,,,,,,,,m,1,0.4801,,,,,,,,0.136370985,-0.391550429,0,0,0,space,0,125,125,7,1,WAGON,LB,old,m,./images/WAGONLB.png,6.3859,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.4588,1,,,,,,,,,,,,,,m,1,1.4588,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,126,126,12,1,BLOKE,HB,old,m,./images/BLOKEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8328,1,,,,,,,,,,,,,,z,1,0.8328,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,127,127,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8414,0,,,,,,,,,,,,,,m,0,0.8414,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,128,128,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7112,1,,,,,,,,,,,,,,m,1,0.7112,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,129,129,58,1,CANOE,LB,old,m,./images/CANOELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.69,1,,,,,,,,,,,,,,m,1,0.69,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,130,130,20,1,GRANNY,C,old,m,./images/GRANNY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5158,1,,,,,,,,,,,,,,m,1,0.5158,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,131,131,16,1,GRAPE,LB,old,m,./images/GRAPELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7198,1,,,,,,,,,,,,,,z,1,0.7198,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,132,132,125,1,MOOKY,LB,old,z,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9341,1,,,,,,,,,,,,,,z,1,0.9341,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,133,133,139,1,BLEAR,HB,old,z,./images/BLEARHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8779,1,,,,,,,,,,,,,,m,1,0.8779,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,134,134,67,1,POKER,LB,old,m,./images/POKERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9947,1,,,,,,,,,,,,,,z,1,0.9947,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,135,135,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7301,1,,,,,,,,,,,,,,m,1,0.7301,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,136,136,54,1,CHERRY,HB,old,m,./images/CHERRYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9757,0,,,,,,,,,,,,,,m,0,0.9757,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,137,137,130,1,CRILL,HB,old,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7616,1,,,,,,,,,,,,,,z,1,0.7616,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,138,138,95,1,HANTY,LB,old,z,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7515,1,,,,,,,,,,,,,,z,1,0.7515,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,139,139,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7764,1,,,,,,,,,,,,,,m,1,0.7764,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,140,140,51,1,SAUCE,HB,old,m,./images/SAUCEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6952,1,,,,,,,,,,,,,,z,1,0.6952,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,141,141,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5642,1,,,,,,,,,,,,,,m,1,0.5642,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,142,142,2,1,STOVE,C,old,m,./images/STOVE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7047,1,,,,,,,,,,,,,,m,1,0.7047,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,143,143,14,1,FENCE,C,old,m,./images/FENCE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8951,1,,,,,,,,,,,,,,z,1,0.8951,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,144,144,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6075,1,,,,,,,,,,,,,,m,1,0.6075,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,145,145,77,1,WHEEL,C,old,m,./images/WHEEL.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.0475,0,,,,,,,,,,,,,,z,0,1.0475,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,146,146,72,1,FLASK,HB,old,m,./images/FLASKHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9009,1,,,,,,,,,,,,,,z,1,0.9009,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,147,147,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.1114,0,,,,,,,,,,,,,,m,0,1.1114,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,148,148,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.4861,0,,,,,,,,,,,,,,m,0,0.4861,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,149,149,98,1,BAMPS,LB,old,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6522,1,,,,,,,,,,,,,,m,1,0.6522,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,150,150,70,1,BANANA,LB,old,m,./images/BANANALB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7579,1,,,,,,,,,,,,,,m,1,0.7579,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,151,151,32,1,HOCKEY,C,old,m,./images/HOCKEY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.726,1,,,,,,,,,,,,,,m,1,0.726,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,152,152,41,1,STREAM,C,old,m,./images/STREAM.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7432,1,,,,,,,,,,,,,,z,1,0.7432,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,153,153,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8937,1,,,,,,,,,,,,,,z,1,0.8937,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,154,154,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.1782,1,,,,,,,,,,,,,,z,1,1.1782,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,155,155,160,1,VEETS,HB,old,z,./images/VEETSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7059,1,,,,,,,,,,,,,,m,1,0.7059,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,156,156,23,1,CLOTH,C,old,m,./images/CLOTH.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5956,1,,,,,,,,,,,,,,m,1,0.5956,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,157,157,55,1,ALLEY,LB,old,m,./images/ALLEYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8747,0,,,,,,,,,,,,,,m,0,0.8747,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,158,158,162,1,LEICH,C,old,z,./images/LEICH.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.5487,1,,,,,,,,,,,,,,z,1,1.5487,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,159,159,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6371,1,,,,,,,,,,,,,,m,1,0.6371,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,160,160,19,1,DONKEY,LB,old,m,./images/DONKEYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.0128,1,,,,,,,,,,,,,,m,1,1.0128,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,161,161,57,1,FERRY,HB,old,m,./images/FERRYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.944,1,,,,,,,,,,,,,,m,1,0.944,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,162,162,30,1,SLOPE,HB,old,m,./images/SLOPEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7354,1,,,,,,,,,,,,,,m,1,0.7354,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,163,163,69,1,ARROW,HB,old,m,./images/ARROWHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7129,1,,,,,,,,,,,,,,m,1,0.7129,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,164,164,28,1,CASINO,LB,old,m,./images/CASINOLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.4764,0,,,,,,,,,,,,,,m,0,0.4764,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,165,165,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7779,1,,,,,,,,,,,,,,z,1,0.7779,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,166,166,112,1,MYING,HB,old,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,10.5926,1,,,,,,,,,,,,,,z,1,10.5926,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,167,167,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,,
space,0.136370985,-0.391550429,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,17.8882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,
space,0.136370985,-0.391550429,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,1.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,
space,0.136370985,-0.391550429,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,1.3193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,,
,0.141896498,-0.396414863,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,,
,0.077555881,-0.398162842,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,,
