key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.247,1,,,,,,,,,,,,,,,,,,,,,,,,0.367777778,-0.37,1,0,0,,,,,,,FOLDER,HB,m,y,./images/FOLDERHB.png,,,,,,,,0,0.391111111,-0.404444444,1,0,0,1.247,button_right_test,0,129,129,42,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.078,1,,,,,,,,,,,,,,,,,,,,,,,,-0.295555556,-0.25,1,0,0,,,,,,,BASKET,C,z,y,./images/BASKET.png,,,,,,,,0,-0.257777778,-0.185555556,1,0,0,1.078,button_left_test,0,130,130,128,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.93,1,,,,,,,,,,,,,,,,,,,,,,,,0.376666667,-0.295555556,1,0,0,,,,,,,PENCE,LB,m,y,./images/PENCELB.png,,,,,,,,0,0.376666667,-0.295555556,1,0,0,0.93,button_right_test,0,131,131,16,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.164,0,,,,,,,,,,,,,,,,,,,,,,,,0.396666667,-0.256666667,1,0,0,,,,,,,CRATER,HB,z,y,./images/CRATERHB.png,,,,,,,,0,0.396666667,-0.256666667,1,0,0,1.164,button_right_test,0,132,132,87,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.314,0,,,,,,,,,,,,,,,,,,,,,,,,-0.327777778,-0.214444444,1,0,0,,,,,,,SHELF,HB,m,y,./images/SHELFHB.png,,,,,,,,0,-0.327777778,-0.214444444,1,0,0,1.314,button_left_test,0,133,133,39,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.847,0,,,,,,,,,,,,,,,,,,,,,,,,-0.333333333,-0.323333333,1,0,0,,,,,,,SCREW,HB,m,y,./images/SCREWHB.png,,,,,,,,0,-0.333333333,-0.323333333,1,0,0,0.847,button_left_test,0,134,134,24,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.281,1,,,,,,,,,,,,,,,,,,,,,,,,-0.344444444,-0.315555556,1,0,0,,,,,,,FENCE,C,z,y,./images/FENCE.png,,,,,,,,0,-0.344444444,-0.315555556,1,0,0,1.281,button_left_test,0,135,135,98,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.763,0,,,,,,,,,,,,,,,,,,,,,,,,-0.344444444,-0.315555556,1,0,0,,,,,,,TWINS,HB,m,y,./images/TWINSHB.png,,,,,,,,0,-0.344444444,-0.315555556,1,0,0,0.763,button_left_test,0,136,136,60,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.664,0,,,,,,,,,,,,,,,,,,,,,,,,-0.344444444,-0.315555556,1,0,0,,,,,,,KIDNEY,HB,m,y,./images/KIDNEYHB.png,,,,,,,,0,-0.344444444,-0.315555556,1,0,0,0.664,button_left_test,0,137,137,21,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.996,1,,,,,,,,,,,,,,,,,,,,,,,,0.27,-0.264444444,1,0,0,,,,,,,CRUST,LB,m,y,./images/CRUSTLB.png,,,,,,,,0,0.27,-0.264444444,1,0,0,0.996,button_right_test,0,138,138,79,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,-0.305555556,-0.274444444,1,0,0,,,,,,,SQUARE,HB,m,y,./images/SQUAREHB.png,,,,,,,,0,-0.305555556,-0.274444444,1,0,0,0.7,button_left_test,0,139,139,6,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.946,1,,,,,,,,,,,,,,,,,,,,,,,,-0.281111111,-0.273333333,1,0,0,,,,,,,GLOVE,LB,z,y,./images/GLOVELB.png,,,,,,,,0,-0.281111111,-0.273333333,1,0,0,0.946,button_left_test,0,140,140,157,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.697,0,,,,,,,,,,,,,,,,,,,,,,,,-0.281111111,-0.273333333,1,0,0,,,,,,,ONION,HB,m,y,./images/ONIONHB.png,,,,,,,,0,-0.281111111,-0.273333333,1,0,0,0.697,button_left_test,0,141,141,51,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.914,1,,,,,,,,,,,,,,,,,,,,,,,,-0.247777778,-0.323333333,1,0,0,,,,,,,STOVE,C,z,y,./images/STOVE.png,,,,,,,,0,-0.247777778,-0.323333333,1,0,0,1.914,button_left_test,0,142,142,86,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.863,1,,,,,,,,,,,,,,,,,,,,,,,,0.423333333,-0.295555556,1,0,0,,,,,,,WEASEL,C,m,y,./images/WEASEL.png,,,,,,,,0,0.423333333,-0.295555556,1,0,0,0.863,button_right_test,0,143,143,80,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.916,1,,,,,,,,,,,,,,,,,,,,,,,,-0.294444444,-0.263333333,1,0,0,,,,,,,CLOTH,C,z,y,./images/CLOTH.png,,,,,,,,0,-0.294444444,-0.263333333,1,0,0,0.916,button_left_test,0,144,144,107,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.981,0,,,,,,,,,,,,,,,,,,,,,,,,0.284444444,-0.336666667,1,0,0,,,,,,,BUTTER,HB,z,y,./images/BUTTERHB.png,,,,,,,,0,0.284444444,-0.336666667,1,0,0,0.981,button_right_test,0,145,145,111,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.999,0,,,,,,,,,,,,,,,,,,,,,,,,0.274444444,-0.341111111,1,0,0,,,,,,,CHERRY,HB,z,y,./images/CHERRYHB.png,,,,,,,,0,0.274444444,-0.341111111,1,0,0,1.999,button_right_test,0,146,146,138,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.813,0,,,,,,,,,,,,,,,,,,,,,,,,-0.342222222,-0.302222222,1,0,0,,,,,,,FINGER,HB,m,y,./images/FINGERHB.png,,,,,,,,0,-0.342222222,-0.302222222,1,0,0,1.813,button_left_test,0,147,147,3,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,2.931,1,,,,,,,,,,,,,,,,,,,,,,,,-0.28,-0.29,1,0,0,,,,,,,BRIDE,LB,z,y,./images/BRIDELB.png,,,,,,,,0,-0.28,-0.29,1,0,0,2.931,button_left_test,0,148,148,148,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.347,1,,,,,,,,,,,,,,,,,,,,,,,,0.256666667,-0.386666667,1,0,0,,,,,,,MELON,LB,m,y,./images/MELONLB.png,,,,,,,,0,0.256666667,-0.386666667,1,0,0,1.347,button_right_test,0,149,149,22,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.216,0,,,,,,,,,,,,,,,,,,,,,,,,0.315555556,-0.297777778,1,0,0,,,,,,,LAGOON,C,z,y,./images/LAGOON.png,,,,,,,,0,0.315555556,-0.297777778,1,0,0,1.216,button_right_test,0,150,150,131,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.497,1,,,,,,,,,,,,,,,,,,,,,,,,-0.265555556,-0.317777778,1,0,0,,,,,,,HAMMER,HB,z,y,./images/HAMMERHB.png,,,,,,,,0,-0.265555556,-0.317777778,1,0,0,1.497,button_left_test,0,151,151,159,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.847,1,,,,,,,,,,,,,,,,,,,,,,,,-0.276666667,-0.293333333,1,0,0,,,,,,,GRAPE,LB,z,y,./images/GRAPELB.png,,,,,,,,0,-0.276666667,-0.293333333,1,0,0,1.847,button_left_test,0,152,152,100,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.78,0,,,,,,,,,,,,,,,,,,,,,,,,-0.287777778,-0.283333333,1,0,0,,,,,,,BARREL,C,m,y,./images/BARREL.png,,,,,,,,0,-0.287777778,-0.283333333,1,0,0,0.78,button_left_test,0,153,153,32,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.231,0,,,,,,,,,,,,,,,,,,,,,,,,0.248888889,-0.337777778,1,0,0,,,,,,,DONKEY,LB,z,y,./images/DONKEYLB.png,,,,,,,,0,0.248888889,-0.337777778,1,0,0,1.231,button_right_test,0,154,154,103,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.782,0,,,,,,,,,,,,,,,,,,,,,,,,-0.258888889,-0.268888889,1,0,0,,,,,,,JELLY,LB,m,y,./images/JELLYLB.png,,,,,,,,0,-0.258888889,-0.268888889,1,0,0,0.782,button_left_test,0,155,155,64,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.164,1,,,,,,,,,,,,,,,,,,,,,,,,0.357777778,-0.331111111,1,0,0,,,,,,,COOKER,HB,m,y,./images/COOKERHB.png,,,,,,,,0,0.357777778,-0.331111111,1,0,0,1.164,button_right_test,0,156,156,69,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.764,0,,,,,,,,,,,,,,,,,,,,,,,,-0.304444444,-0.308888889,1,0,0,,,,,,,LIZARD,C,m,y,./images/LIZARD.png,,,,,,,,0,-0.304444444,-0.308888889,1,0,0,0.764,button_left_test,0,157,157,44,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.247,1,,,,,,,,,,,,,,,,,,,,,,,,0.301111111,-0.307777778,1,0,0,,,,,,,POODLE,HB,m,y,./images/POODLEHB.png,,,,,,,,0,0.301111111,-0.307777778,1,0,0,1.247,button_right_test,0,158,158,81,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.98,1,,,,,,,,,,,,,,,,,,,,,,,,-0.253333333,-0.244444444,1,0,0,,,,,,,RAZOR,LB,z,y,./images/RAZORLB.png,,,,,,,,0,-0.253333333,-0.244444444,1,0,0,0.98,button_left_test,0,159,159,118,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.863,0,,,,,,,,,,,,,,,,,,,,,,,,-0.392222222,-0.333333333,1,0,0,,,,,,,BONNET,C,m,y,./images/BONNET.png,,,,,,,,0,-0.392222222,-0.333333333,1,0,0,0.863,button_left_test,0,160,160,11,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.847,1,,,,,,,,,,,,,,,,,,,,,,,,-0.39,-0.333333333,1,0,0,,,,,,,DRILL,HB,z,y,./images/DRILLHB.png,,,,,,,,0,-0.39,-0.333333333,1,0,0,0.847,button_left_test,0,161,161,165,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.697,0,,,,,,,,,,,,,,,,,,,,,,,,-0.39,-0.333333333,1,0,0,,,,,,,SUNSET,LB,m,y,./images/SUNSETLB.png,,,,,,,,0,-0.39,-0.333333333,1,0,0,0.697,button_left_test,0,162,162,82,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.897,1,,,,,,,,,,,,,,,,,,,,,,,,-0.391111111,-0.333333333,1,0,0,,,,,,,VALLEY,C,z,y,./images/VALLEY.png,,,,,,,,0,-0.391111111,-0.333333333,1,0,0,0.897,button_left_test,0,163,163,152,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.646,1,,,,,,,,,,,,,,,,,,,,,,,,-0.391111111,-0.333333333,1,0,0,,,,,,,BAKER,HB,z,y,./images/BAKERHB.png,,,,,,,,0,-0.391111111,-0.333333333,1,0,0,0.646,button_left_test,0,164,164,147,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.714,0,,,,,,,,,,,,,,,,,,,,,,,,-0.391111111,-0.333333333,1,0,0,,,,,,,LITTER,HB,m,y,./images/LITTERHB.png,,,,,,,,0,-0.391111111,-0.333333333,1,0,0,0.714,button_left_test,0,165,165,78,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.83,1,,,,,,,,,,,,,,,,,,,,,,,,0.255555556,-0.327777778,1,0,0,,,,,,,PAINT,LB,m,y,./images/PAINTLB.png,,,,,,,,0,0.255555556,-0.327777778,1,0,0,1.83,button_right_test,0,166,166,7,1,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.433,1,,,,,,,,,,,,,,,,,,,,,,,,-0.294444444,-0.306666667,1,0,0,,,,,,,GRANNY,C,z,y,./images/GRANNY.png,,,,,,,,0,-0.294444444,-0.306666667,1,0,0,0.433,button_left_test,0,167,167,104,1,
