key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,200497,18,2022-01-29_17h32.01.360,lexical_decision_task_DD_L6,2021.2.3,Win32,58.77858109,,,,,,,,,,,0.7289,1,,,,,,,,,,,,,,z,1,0.7289,,,,,,,,0.298148184,-0.227777799,0,0,0,,0,19,19,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200497,18,2022-01-29_17h32.01.360,lexical_decision_task_DD_L6,2021.2.3,Win32,58.77858109,,,,,,,,,,,0.8492,1,,,,,,,,,,,,,,z,1,0.8492,,,,,,,,0.298148184,-0.227777799,0,0,0,,0,20,20,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200497,18,2022-01-29_17h32.01.360,lexical_decision_task_DD_L6,2021.2.3,Win32,58.77858109,,,,,,,,,,,0.929,1,,,,,,,,,,,,,,m,1,0.929,,,,,,,,0.298148184,-0.227777799,0,0,0,,0,21,21,38,1,ENGINE,HB,old,m,./images/ENGINEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200497,18,2022-01-29_17h32.01.360,lexical_decision_task_DD_L6,2021.2.3,Win32,58.77858109,,,,,,,,,,,0.9597,1,,,,,,,,,,,,,,z,1,0.9597,,,,,,,,0.298148184,-0.227777799,0,0,0,,0,22,22,89,1,DRIEK,LB,old,z,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200497,18,2022-01-29_17h32.01.360,lexical_decision_task_DD_L6,2021.2.3,Win32,58.77858109,,,,,,,,,,,0.5325,1,,,,,,,,,,,,,,m,1,0.5325,,,,,,,,0.298148184,-0.227777799,0,0,0,,0,23,23,73,1,GLOVE,C,old,m,./images/GLOVE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200497,18,2022-01-29_17h32.01.360,lexical_decision_task_DD_L6,2021.2.3,Win32,58.77858109,,,,,,,,,,,0.6466,1,,,,,,,,,,,,,,z,1,0.6466,,,,,,,,0.298148184,-0.227777799,0,0,0,,0,24,24,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200497,18,2022-01-29_17h32.01.360,lexical_decision_task_DD_L6,2021.2.3,Win32,58.77858109,,,,,,,,,,,0.7353,1,,,,,,,,,,,,,,m,1,0.7353,,,,,,,,0.298148184,-0.227777799,0,0,0,,0,25,25,40,1,SNAKE,C,old,m,./images/SNAKE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200497,18,2022-01-29_17h32.01.360,lexical_decision_task_DD_L6,2021.2.3,Win32,58.77858109,,,,,,,,,,,0.6075,1,,,,,,,,,,,,,,z,1,0.6075,,,,,,,,0.298148184,-0.227777799,0,0,0,,0,26,26,96,1,KEAMS,C,old,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200497,18,2022-01-29_17h32.01.360,lexical_decision_task_DD_L6,2021.2.3,Win32,58.77858109,,,,,,,,,,,0.7558,1,,,,,,,,,,,,,,z,1,0.7558,,,,,,,,0.298148184,-0.227777799,0,0,0,,0,27,27,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200497,18,2022-01-29_17h32.01.360,lexical_decision_task_DD_L6,2021.2.3,Win32,58.77858109,,,,,,,,,,,0.8484,1,,,,,,,,,,,,,,m,1,0.8484,,,,,,,,0.298148184,-0.227777799,0,0,0,,0,28,28,36,1,BOILER,LB,old,m,./images/BOILERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200497,18,2022-01-29_17h32.01.360,lexical_decision_task_DD_L6,2021.2.3,Win32,58.77858109,,,,,,,,,,,0.6813,1,,,,,,,,,,,,,,z,1,0.6813,,,,,,,,0.298148184,-0.227777799,0,0,0,,0,29,29,126,1,GUELS,C,old,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200497,18,2022-01-29_17h32.01.360,lexical_decision_task_DD_L6,2021.2.3,Win32,58.77858109,,,,,,,,,,,0.559,1,,,,,,,,,,,,,,m,1,0.559,,,,,,,,0.298148184,-0.227777799,0,0,0,,0,30,30,50,1,PILOT,HB,old,m,./images/PILOTHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200497,18,2022-01-29_17h32.01.360,lexical_decision_task_DD_L6,2021.2.3,Win32,58.77858109,,,,,,,,,,,0.7015,1,,,,,,,,,,,,,,m,1,0.7015,,,,,,,,0.298148184,-0.227777799,0,0,0,,0,31,31,44,1,BASKET,HB,old,m,./images/BASKETHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200497,18,2022-01-29_17h32.01.360,lexical_decision_task_DD_L6,2021.2.3,Win32,58.77858109,,,,,,,,,,,0.5098,0,,,,,,,,,,,,,,z,0,0.5098,,,,,,,,0.298148184,-0.227777799,0,0,0,,0,32,32,67,1,POKER,C,old,m,./images/POKER.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200497,18,2022-01-29_17h32.01.360,lexical_decision_task_DD_L6,2021.2.3,Win32,58.77858109,,,,,,,,,,,1.0998,1,,,,,,,,,,,,,,z,1,1.0998,,,,,,,,0.298148184,-0.227777799,0,0,0,,0,33,33,163,1,GAMBA,HB,old,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200497,18,2022-01-29_17h32.01.360,lexical_decision_task_DD_L6,2021.2.3,Win32,58.77858109,,,,,,,,,,,1.2703,1,,,,,,,,,,,,,,z,1,1.2703,,,,,,,,0.298148184,-0.227777799,0,0,0,,0,34,34,154,1,THINT,HB,old,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200497,18,2022-01-29_17h32.01.360,lexical_decision_task_DD_L6,2021.2.3,Win32,58.77858109,,,,,,,,,,,0.5576,1,,,,,,,,,,,,,,m,1,0.5576,,,,,,,,0.298148184,-0.227777799,0,0,0,,0,35,35,54,1,CHERRY,LB,old,m,./images/CHERRYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200497,18,2022-01-29_17h32.01.360,lexical_decision_task_DD_L6,2021.2.3,Win32,58.77858109,,,,,,,,,,,0.6731,0,,,,,,,,,,,,,,m,0,0.6731,,,,,,,,0.298148184,-0.227777799,0,0,0,,0,36,36,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200497,18,2022-01-29_17h32.01.360,lexical_decision_task_DD_L6,2021.2.3,Win32,58.77858109,,,,,,,,,,,0.8021,1,,,,,,,,,,,,,,m,1,0.8021,,,,,,,,0.298148184,-0.227777799,0,0,0,,0,37,37,58,1,CANOE,C,old,m,./images/CANOE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200497,18,2022-01-29_17h32.01.360,lexical_decision_task_DD_L6,2021.2.3,Win32,58.77858109,,,,,,,,,,,0.5699,1,,,,,,,,,,,,,,m,1,0.5699,,,,,,,,0.298148184,-0.227777799,0,0,0,,0,38,38,3,1,CRATER,LB,old,m,./images/CRATERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200497,18,2022-01-29_17h32.01.360,lexical_decision_task_DD_L6,2021.2.3,Win32,58.77858109,,,,,,,,,,,0.4828,0,,,,,,,,,,,,,,z,0,0.4828,,,,,,,,0.298148184,-0.227777799,0,0,0,,0,39,39,70,1,BANANA,C,old,m,./images/BANANA.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200497,18,2022-01-29_17h32.01.360,lexical_decision_task_DD_L6,2021.2.3,Win32,58.77858109,,,,,,,,,,,1.4367,0,,,,,,,,,,,,,,m,0,1.4367,,,,,,,,0.298148184,-0.227777799,0,0,0,,0,40,40,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200497,18,2022-01-29_17h32.01.360,lexical_decision_task_DD_L6,2021.2.3,Win32,58.77858109,,,,,,,,,,,0.8091,1,,,,,,,,,,,,,,m,1,0.8091,,,,,,,,0.298148184,-0.227777799,0,0,0,space,0,41,41,8,1,CLIFF,HB,old,m,./images/CLIFFHB.png,4.7504,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200497,18,2022-01-29_17h32.01.360,lexical_decision_task_DD_L6,2021.2.3,Win32,58.77858109,,,,,,,,,,,1.2276,1,,,,,,,,,,,,,,z,1,1.2276,,,,,,,,0.298148184,-0.227777799,0,0,0,,0,42,42,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,
