key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7856,1,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,THROAT,C,m,m,./images/THROAT.png,,,,,,,m,1,0.7856,,,,,,,,0,103,103,36,1
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8188,0,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,CANDLE,HB,m,m,./images/CANDLEHB.png,,,,,,,z,0,0.8188,,,,,,,,0,104,104,61,1
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8655,1,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,CANOE,HB,z,m,./images/CANOEHB.png,,,,,,,z,1,0.8655,,,,,,,,0,105,105,142,1
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7834,1,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,SWING,HB,m,m,./images/SWINGHB.png,,,,,,,m,1,0.7834,,,,,,,,0,106,106,40,1
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7635,1,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,CANDY,C,z,m,./images/CANDY.png,,,,,,,z,1,0.7635,,,,,,,,0,107,107,123,1
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8988,1,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,WHISKY,LB,z,m,./images/WHISKYLB.png,,,,,,,z,1,0.8988,,,,,,,,0,108,108,167,1
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.631,0,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,KIDNEY,C,m,m,./images/KIDNEY.png,,,,,,,z,0,1.631,,,,,,,,0,109,109,21,1
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6681,1,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,ATTIC,C,m,m,./images/ATTIC.png,,,,,,,m,1,0.6681,,,,,,,,0,110,110,27,1
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.3302,1,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,BANNER,HB,m,m,./images/BANNERHB.png,,,,,,,m,1,1.3302,,,,,,,,0,111,111,52,1
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0733,1,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,BROOM,C,z,m,./images/BROOM.png,,,,,,,z,1,1.0733,,,,,,,,0,112,112,162,1
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.4633,0,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,SPORT,C,m,m,./images/SPORT.png,,,,,,,z,0,2.4633,,,,,,,,0,113,113,48,1
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.79,1,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,LLAMA,LB,z,m,./images/LLAMALB.png,,,,,,,z,1,0.79,,,,,,,,0,114,114,119,1
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6704,0,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,SHELF,C,m,m,./images/SHELF.png,,,,,,,z,0,0.6704,,,,,,,,0,115,115,39,1
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.2332,0,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,GRAPE,HB,z,m,./images/GRAPEHB.png,,,,,,,m,0,2.2332,,,,,,,,0,116,116,100,1
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.8541,0,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,CHERRY,C,z,m,./images/CHERRY.png,,,,,,,m,0,1.8541,,,,,,,,0,117,117,138,1
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,7.144,1,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,TOWEL,HB,z,m,./images/TOWELHB.png,,,,,,,z,1,7.144,,,,,,,,0,118,118,85,1
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7002,1,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,STATUE,C,z,m,./images/STATUE.png,,,,,,,z,1,0.7002,,,,,,,,0,119,119,150,1
